point_id,grid_x_km,grid_y_km,latitude_deg,longitude_deg,elevation_m,slope_deg,roughness_m,annual_illumination_pct,max_temp_k,min_temp_k,psr_flag,ice_prob,weh_wt_pct,radiation_msv_yr,shielding_factor,earth_vis_pct,suitability_score,zone_class
SP_GRID_073_064,82.02,132.93,-84.845,58.3245,-2667.0,4.62,0.64,0.0,103.1,38.1,1,0.657,3.73,292.2,0.355,0.0,43.59,ISRU Cryogenic Mining Outpost
SP_GRID_073_065,87.68,132.93,-84.7446,56.5922,-2897.5,3.39,0.45,0.0,81.1,55.8,1,0.731,4.05,293.2,0.351,0.0,46.57,ISRU Cryogenic Mining Outpost
SP_GRID_073_066,93.33,132.93,-84.6395,54.9262,-2943.9,3.59,0.37,0.0,104.1,55.2,1,0.724,4.07,293.1,0.352,0.0,46.2,ISRU Cryogenic Mining Outpost
SP_GRID_073_067,98.99,132.93,-84.5301,53.3257,-2798.5,3.72,0.6,0.0,62.0,49.9,1,0.635,3.47,293.0,0.352,0.0,44.28,ISRU Cryogenic Mining Outpost
SP_GRID_073_068,104.65,132.93,-84.4166,51.789,-2455.4,5.03,0.63,0.0,103.1,64.0,1,0.466,2.48,291.9,0.357,0.0,39.18,ISRU Cryogenic Mining Outpost
SP_GRID_073_069,110.3,132.93,-84.2992,50.3145,-1910.7,7.19,0.67,0.0,49.5,68.0,1,0.215,1.34,290.1,0.364,0.0,30.42,Secondary Exploration Zone
SP_GRID_073_070,115.96,132.93,-84.1782,48.9005,-1162.7,9.4,1.03,32.2,184.2,125.8,0,0.0,0.15,288.3,0.371,35.6,33.56,Secondary Exploration Zone
SP_GRID_073_071,121.62,132.93,-84.0538,47.5448,-212.5,13.8,1.08,38.9,189.2,131.2,0,0.0,0.18,284.7,0.386,44.7,23.56,Secondary Exploration Zone
SP_GRID_073_072,127.27,132.93,-83.9263,46.2454,1491.5,7.08,0.66,58.0,203.5,146.4,0,0.0,0.25,336.7,0.175,61.0,46.45,Secondary Exploration Zone
SP_GRID_073_073,132.93,132.93,-83.7957,45.0,1040.4,1.64,0.44,56.4,202.3,145.1,0,0.0,0.26,328.2,0.21,56.7,53.13,Spaceport / Landing Pad
SP_GRID_073_074,138.59,132.93,-83.6623,43.8065,1034.3,1.43,0.41,56.4,202.3,145.1,0,0.0,0.06,328.2,0.21,56.6,53.25,Spaceport / Landing Pad
SP_GRID_073_075,144.24,132.93,-83.5263,42.6627,1235.3,3.06,0.4,57.5,203.1,146.0,0,0.0,0.28,332.7,0.192,58.5,52.29,Spaceport / Landing Pad
SP_GRID_073_076,149.9,132.93,-83.3878,41.5664,1445.4,2.46,0.29,59.8,204.8,147.8,0,0.0,0.2,339.2,0.165,60.5,53.42,Spaceport / Landing Pad
SP_GRID_073_077,155.56,132.93,-83.247,40.5154,1645.4,2.34,0.52,61.7,206.2,149.3,0,0.0,0.22,345.1,0.141,62.4,54.0,Spaceport / Landing Pad
SP_GRID_073_078,161.21,132.93,-83.104,39.5077,1825.5,2.05,0.34,63.5,207.6,150.8,0,0.0,0.14,346.2,0.137,64.2,54.85,Spaceport / Landing Pad
SP_GRID_073_079,166.87,132.93,-82.959,38.5412,1977.3,1.61,0.27,65.1,208.8,152.1,0,0.0,0.18,346.6,0.135,65.6,55.71,Spaceport / Landing Pad
SP_GRID_073_080,172.53,132.93,-82.812,37.614,2094.2,1.4,0.35,66.3,209.7,153.0,0,0.0,0.26,346.7,0.135,66.7,56.26,Spaceport / Landing Pad
SP_GRID_073_081,178.18,132.93,-82.6632,36.7241,2172.0,0.74,0.43,67.3,210.5,153.9,0,0.0,0.28,347.3,0.132,67.5,56.88,Spaceport / Landing Pad
SP_GRID_073_082,183.84,132.93,-82.5128,35.8698,2209.1,0.5,0.15,67.8,210.8,154.2,0,0.0,0.17,347.5,0.132,67.8,57.1,Spaceport / Landing Pad
SP_GRID_073_083,189.49,132.93,-82.3607,35.0494,2206.5,0.5,0.36,67.8,210.8,154.2,0,0.0,0.26,347.5,0.132,67.8,57.1,Spaceport / Landing Pad
SP_GRID_073_084,195.15,132.93,-82.2071,34.2611,2167.8,0.68,0.32,67.3,210.5,153.8,0,0.0,0.13,347.3,0.132,67.4,56.89,Spaceport / Landing Pad
SP_GRID_073_085,200.81,132.93,-82.0522,33.5034,2098.8,1.18,0.31,66.4,209.8,153.1,0,0.0,0.3,346.9,0.134,66.8,56.41,Spaceport / Landing Pad
SP_GRID_073_086,206.46,132.93,-81.8958,32.7749,2006.9,1.11,0.4,65.6,209.2,152.5,0,0.0,0.23,347.0,0.134,65.9,56.13,Spaceport / Landing Pad
SP_GRID_073_087,212.12,132.93,-81.7383,32.074,1900.5,1.43,0.49,64.5,208.3,151.6,0,0.0,0.28,346.7,0.135,64.9,55.57,Spaceport / Landing Pad
SP_GRID_073_088,217.78,132.93,-81.5795,31.3995,1788.5,1.45,0.27,63.4,207.6,150.7,0,0.0,0.19,346.7,0.135,63.8,55.17,Spaceport / Landing Pad
SP_GRID_073_089,223.43,132.93,-81.4196,30.75,1679.4,1.48,0.25,62.4,206.8,149.9,0,0.0,0.12,346.7,0.135,62.8,54.77,Spaceport / Landing Pad
SP_GRID_073_090,229.09,132.93,-81.2586,30.1243,1580.7,1.47,0.48,61.5,206.1,149.2,0,0.0,0.18,343.9,0.146,61.8,54.53,Spaceport / Landing Pad
SP_GRID_073_091,234.75,132.93,-81.0967,29.5214,1498.2,0.77,0.35,61.1,205.8,148.8,0,0.0,0.16,342.1,0.153,61.0,54.72,Spaceport / Landing Pad
SP_GRID_073_092,240.4,132.93,-80.9337,28.94,1435.8,0.5,0.27,60.6,205.5,148.5,0,0.0,0.15,340.5,0.16,60.4,54.68,Spaceport / Landing Pad
SP_GRID_073_093,246.06,132.93,-80.7699,28.3792,1395.1,0.5,0.31,60.2,205.2,148.2,0,0.0,0.11,339.4,0.164,60.0,54.58,Spaceport / Landing Pad
SP_GRID_073_094,251.72,132.93,-80.6053,27.8381,1375.4,0.68,0.37,60.0,205.0,148.0,0,0.0,0.28,338.7,0.167,59.9,54.47,Spaceport / Landing Pad
SP_GRID_073_095,257.37,132.93,-80.4398,27.3156,1373.6,0.5,0.37,60.0,205.0,148.0,0,0.0,0.08,338.8,0.167,59.8,54.53,Spaceport / Landing Pad
SP_GRID_073_096,263.03,132.93,-80.2735,26.811,1384.7,1.49,0.48,59.7,204.7,147.7,0,0.0,0.32,338.3,0.169,59.9,54.05,Spaceport / Landing Pad
SP_GRID_073_097,268.69,132.93,-80.1066,26.3233,1402.4,1.04,0.3,60.0,205.0,148.0,0,0.0,0.1,339.1,0.165,60.1,54.36,Spaceport / Landing Pad
SP_GRID_073_098,274.34,132.93,-80.0,25.8519,1419.4,1.09,0.26,60.2,205.1,148.1,0,0.0,0.34,339.6,0.164,60.3,54.38,Spaceport / Landing Pad
SP_GRID_073_099,280.0,132.93,-80.0,25.3959,1428.2,1.37,0.39,60.1,205.1,148.1,0,0.0,0.35,339.6,0.164,60.4,54.23,Spaceport / Landing Pad
SP_GRID_074_000,-280.0,138.59,-80.0,153.6669,821.8,1.35,0.32,54.5,200.9,143.6,0,0.0,0.17,322.1,0.234,54.6,52.79,Spaceport / Landing Pad
SP_GRID_074_001,-274.34,138.59,-80.0,153.1992,672.1,1.61,0.39,53.0,199.7,142.4,0,0.0,0.35,317.6,0.253,53.1,52.26,Spaceport / Landing Pad
SP_GRID_074_002,-268.69,138.59,-80.0224,152.7158,554.9,0.96,0.29,52.2,199.2,141.8,0,0.0,0.31,314.8,0.264,52.0,52.37,Spaceport / Landing Pad
SP_GRID_074_003,-263.03,138.59,-80.1879,152.2161,473.3,0.6,0.19,51.6,198.7,141.3,0,0.0,0.07,312.7,0.272,51.2,52.34,Spaceport / Landing Pad
SP_GRID_074_004,-257.37,138.59,-80.3527,151.6992,427.9,0.5,0.28,51.3,198.4,141.0,0,0.0,0.33,311.5,0.277,50.8,52.26,Spaceport / Landing Pad
SP_GRID_074_005,-251.72,138.59,-80.5166,151.1645,416.7,1.29,0.4,50.8,198.1,140.6,0,0.0,0.06,310.5,0.281,50.7,51.86,Spaceport / Landing Pad
SP_GRID_074_006,-246.06,138.59,-80.6797,150.611,435.4,0.67,0.39,51.2,198.4,141.0,0,0.0,0.1,311.6,0.277,50.9,52.22,Spaceport / Landing Pad
SP_GRID_074_007,-240.4,138.59,-80.8419,150.0378,477.8,1.26,0.34,51.4,198.5,141.1,0,0.0,0.23,312.3,0.274,51.3,52.02,Spaceport / Landing Pad
SP_GRID_074_008,-234.75,138.59,-81.0032,149.444,536.6,0.5,0.18,52.3,199.2,141.8,0,0.0,0.07,314.6,0.265,51.8,52.52,Spaceport / Landing Pad
SP_GRID_074_009,-229.09,138.59,-81.1635,148.8287,603.5,1.51,0.33,52.4,199.3,141.9,0,0.0,0.1,315.7,0.26,52.5,52.16,Spaceport / Landing Pad
SP_GRID_074_010,-223.43,138.59,-81.3226,148.1906,670.5,1.34,0.43,53.1,199.8,142.5,0,0.0,0.34,317.8,0.252,53.1,52.44,Spaceport / Landing Pad
SP_GRID_074_011,-217.78,138.59,-81.4807,147.5288,730.5,0.76,0.28,53.9,200.5,143.2,0,0.0,0.35,320.0,0.243,53.7,52.89,Spaceport / Landing Pad
SP_GRID_074_012,-212.12,138.59,-81.6376,146.8421,777.2,0.5,0.34,54.5,200.9,143.6,0,0.0,0.29,321.6,0.237,54.1,53.1,Spaceport / Landing Pad
SP_GRID_074_013,-206.46,138.59,-81.7933,146.1292,806.8,0.5,0.29,54.8,201.1,143.8,0,0.0,0.2,322.4,0.233,54.4,53.17,Spaceport / Landing Pad
SP_GRID_074_014,-200.81,138.59,-81.9476,145.3889,817.1,1.17,0.25,54.5,200.9,143.6,0,0.0,0.32,322.2,0.234,54.5,52.89,Spaceport / Landing Pad
SP_GRID_074_015,-195.15,138.59,-82.1005,144.6197,808.6,0.5,0.37,54.8,201.1,143.8,0,0.0,0.08,322.5,0.233,54.4,53.17,Spaceport / Landing Pad
SP_GRID_074_016,-189.49,138.59,-82.252,143.8204,783.9,1.07,0.2,54.3,200.7,143.4,0,0.0,0.33,321.3,0.238,54.2,52.86,Spaceport / Landing Pad
SP_GRID_074_017,-183.84,138.59,-82.4019,142.9893,747.6,0.57,0.3,54.2,200.6,143.4,0,0.0,0.16,320.7,0.24,53.8,53.0,Spaceport / Landing Pad
SP_GRID_074_018,-178.18,138.59,-82.5501,142.125,706.2,1.01,0.23,53.6,200.2,142.9,0,0.0,0.31,319.1,0.247,53.5,52.71,Spaceport / Landing Pad
SP_GRID_074_019,-172.53,138.59,-82.6966,141.2258,666.8,0.91,0.18,53.3,200.0,142.6,0,0.0,0.25,318.0,0.251,53.1,52.67,Spaceport / Landing Pad
SP_GRID_074_020,-166.87,138.59,-82.8412,140.2901,637.4,0.74,0.3,53.1,199.8,142.5,0,0.0,0.34,317.3,0.254,52.8,52.67,Spaceport / Landing Pad
SP_GRID_074_021,-161.21,138.59,-82.9838,139.316,625.4,0.76,0.3,53.0,199.7,142.4,0,0.0,0.31,317.0,0.255,52.7,52.63,Spaceport / Landing Pad
SP_GRID_074_022,-155.56,138.59,-83.1242,138.3019,639.3,0.5,0.35,53.2,199.9,142.6,0,0.0,0.32,317.6,0.253,52.8,52.77,Spaceport / Landing Pad
SP_GRID_074_023,-149.9,138.59,-83.2625,137.2457,724.0,2.91,0.53,52.9,199.6,142.3,0,0.0,0.24,318.1,0.251,53.6,51.23,Spaceport / Landing Pad
SP_GRID_074_024,-144.24,138.59,-83.3984,136.1458,1117.8,5.14,0.68,55.4,201.6,144.3,0,0.0,0.3,327.6,0.212,57.4,49.16,Secondary Exploration Zone
SP_GRID_074_025,-138.59,138.59,-83.5317,135.0,1851.0,3.46,0.47,63.0,207.3,150.4,0,0.0,0.28,345.0,0.142,64.4,53.49,Spaceport / Landing Pad
SP_GRID_074_026,-132.93,138.59,-83.6623,133.8065,517.0,9.98,0.99,47.5,195.7,138.0,0,0.0,0.1,306.3,0.299,51.6,37.18,Secondary Exploration Zone
SP_GRID_074_027,-127.27,138.59,-83.7901,132.5634,-83.3,5.8,0.68,44.0,193.0,135.2,0,0.0,0.24,292.4,0.355,45.9,45.14,Secondary Exploration Zone
SP_GRID_074_028,-121.62,138.59,-83.9148,131.2686,-562.0,5.46,0.61,39.7,189.8,131.8,0,0.0,0.09,291.5,0.358,41.3,44.12,Secondary Exploration Zone
SP_GRID_074_029,-115.96,138.59,-84.0363,129.9204,-927.3,4.02,0.56,0.0,43.1,36.5,1,0.242,1.57,292.7,0.353,0.0,36.05,Secondary Exploration Zone
SP_GRID_074_030,-110.3,138.59,-84.1543,128.5169,-1189.0,4.08,0.67,0.0,96.7,64.9,1,0.45,2.41,292.7,0.354,0.0,40.15,ISRU Cryogenic Mining Outpost
SP_GRID_074_031,-104.65,138.59,-84.2687,127.0565,-1357.2,3.06,0.37,0.0,82.8,52.1,1,0.612,3.53,293.5,0.35,0.0,44.51,ISRU Cryogenic Mining Outpost
SP_GRID_074_032,-98.99,138.59,-84.3793,125.5377,-1441.9,3.51,0.62,0.0,60.2,56.0,1,0.726,3.95,293.1,0.352,0.0,46.33,ISRU Cryogenic Mining Outpost
SP_GRID_074_033,-93.33,138.59,-84.4857,123.9591,-1452.2,2.76,0.31,0.0,52.2,60.6,1,0.794,4.23,293.7,0.349,0.0,48.43,ISRU Cryogenic Mining Outpost
SP_GRID_074_034,-87.68,138.59,-84.5877,122.3196,-1395.6,2.86,0.39,0.0,47.6,57.9,1,0.815,4.57,293.7,0.35,0.0,48.76,ISRU Cryogenic Mining Outpost
SP_GRID_074_035,-82.02,138.59,-84.6852,120.6186,-1277.5,3.17,0.41,0.0,43.3,60.6,1,0.788,4.16,293.4,0.351,0.0,47.94,ISRU Cryogenic Mining Outpost
SP_GRID_074_036,-76.36,138.59,-84.7778,118.8557,-1100.7,2.88,0.49,0.0,89.0,61.7,1,0.715,3.91,293.7,0.35,0.0,46.76,ISRU Cryogenic Mining Outpost
SP_GRID_074_037,-70.71,138.59,-84.8653,117.0309,-865.4,3.43,0.38,0.0,55.3,55.6,1,0.595,3.38,293.2,0.351,0.0,43.81,ISRU Cryogenic Mining Outpost
SP_GRID_074_038,-65.05,138.59,-84.9474,115.1448,-569.1,3.25,0.59,0.0,41.6,47.8,1,0.429,2.37,293.3,0.351,0.0,40.66,ISRU Cryogenic Mining Outpost
SP_GRID_074_039,-59.39,138.59,-85.0239,113.1986,-206.8,4.66,0.67,0.0,65.8,43.5,1,0.215,1.33,292.2,0.356,0.0,34.68,Secondary Exploration Zone
SP_GRID_074_040,-53.74,138.59,-85.0944,111.1941,228.6,5.8,0.7,46.9,195.2,137.5,0,0.0,0.26,301.4,0.318,48.9,45.9,Secondary Exploration Zone
SP_GRID_074_041,-48.08,138.59,-85.1588,109.1336,745.7,7.03,0.73,51.1,198.3,140.9,0,0.0,0.34,315.3,0.262,53.8,44.78,Secondary Exploration Zone
SP_GRID_074_042,-42.42,138.59,-85.2167,107.0205,1354.1,9.03,1.01,55.8,201.8,144.6,0,0.0,0.08,331.2,0.198,59.7,41.66,Secondary Exploration Zone
SP_GRID_074_043,-36.77,138.59,-85.268,104.8586,2505.6,3.19,0.57,69.2,211.9,155.4,0,0.0,0.1,345.3,0.141,70.7,56.08,Spaceport / Landing Pad
SP_GRID_074_044,-31.11,138.59,-85.3124,102.6526,1715.1,5.61,0.64,60.7,205.6,148.6,0,0.0,0.2,343.3,0.149,63.1,49.84,Secondary Exploration Zone
SP_GRID_074_045,-25.45,138.59,-85.3497,100.4077,1300.0,3.51,0.56,57.9,203.4,146.3,0,0.0,0.18,334.1,0.186,59.1,51.92,Secondary Exploration Zone
SP_GRID_074_046,-19.8,138.59,-85.3798,98.1301,1149.8,2.2,0.42,57.1,202.9,145.7,0,0.0,0.17,330.9,0.199,57.7,52.94,Spaceport / Landing Pad
SP_GRID_074_047,-14.14,138.59,-85.4025,95.8263,1652.8,25.75,2.08,50.9,198.1,140.7,0,0.0,0.14,326.0,0.219,62.5,22.85,Hazard / Exclusion Zone
SP_GRID_074_048,-8.48,138.59,-85.4176,93.5035,5530.6,0.85,0.26,93.5,230.1,174.8,0,0.0,0.22,347.2,0.133,99.0,67.12,Optimal Habitat Base
SP_GRID_074_049,-2.83,138.59,-85.4253,91.1691,1585.6,18.38,1.53,53.4,200.1,142.7,0,0.0,0.31,330.1,0.202,61.9,23.32,Secondary Exploration Zone
SP_GRID_074_050,2.83,138.59,-85.4253,88.8309,2202.1,14.8,1.16,60.8,205.6,148.7,0,0.0,0.1,335.7,0.179,67.8,26.43,Secondary Exploration Zone
SP_GRID_074_051,8.48,138.59,-85.4176,86.4965,2478.9,11.18,0.99,65.2,208.9,152.1,0,0.0,0.11,338.7,0.167,70.4,39.38,Secondary Exploration Zone
SP_GRID_074_052,14.14,138.59,-85.4025,84.1737,2409.6,10.75,1.06,64.7,208.5,151.8,0,0.0,0.25,339.0,0.166,69.8,40.39,Secondary Exploration Zone
SP_GRID_074_053,19.8,138.59,-85.3798,81.8699,1986.9,15.23,1.45,58.6,204.0,146.9,0,0.0,0.07,335.3,0.181,65.7,24.93,Secondary Exploration Zone
SP_GRID_074_054,25.45,138.59,-85.3497,79.5923,1203.3,8.14,0.96,54.8,201.1,143.8,0,0.0,0.25,327.6,0.212,58.2,43.43,Secondary Exploration Zone
SP_GRID_074_055,31.11,138.59,-85.3124,77.3474,3502.0,0.75,0.32,79.6,219.7,163.7,0,0.0,0.14,347.3,0.133,80.2,61.5,Spaceport / Landing Pad
SP_GRID_074_056,36.77,138.59,-85.268,75.1414,1058.3,13.18,1.2,51.0,198.3,140.8,0,0.0,0.16,319.2,0.246,56.8,28.82,Secondary Exploration Zone
SP_GRID_074_057,42.42,138.59,-85.2167,72.9795,951.4,0.5,0.19,56.1,202.1,144.9,0,0.0,0.17,326.6,0.216,55.8,53.52,Spaceport / Landing Pad
SP_GRID_074_058,48.08,138.59,-85.1588,70.8664,1033.2,3.13,0.53,55.6,201.7,144.5,0,0.0,0.15,326.8,0.215,56.6,51.73,Spaceport / Landing Pad
SP_GRID_074_059,53.74,138.59,-85.0944,68.8059,1542.8,4.24,0.42,59.8,204.9,147.8,0,0.0,0.3,340.5,0.16,61.5,51.54,Secondary Exploration Zone
SP_GRID_074_060,59.39,138.59,-85.0239,66.8014,328.1,13.03,1.1,44.3,193.2,135.5,0,0.0,0.33,298.3,0.331,49.8,27.57,Secondary Exploration Zone
SP_GRID_074_061,65.05,138.59,-84.9474,64.8552,-576.8,9.48,0.96,37.6,188.2,130.1,0,0.0,0.21,288.2,0.372,41.2,35.41,Secondary Exploration Zone
SP_GRID_074_062,70.71,138.59,-84.8653,62.9691,-1324.0,7.59,0.72,0.0,48.1,43.0,1,0.039,0.43,289.8,0.365,0.0,26.12,Secondary Exploration Zone
SP_GRID_074_063,76.36,138.59,-84.7778,61.1443,-1905.3,6.23,0.55,0.0,42.9,46.2,1,0.276,1.5,290.9,0.361,0.0,33.43,Secondary Exploration Zone
SP_GRID_074_064,82.02,138.59,-84.6852,59.3814,-2312.2,6.35,0.79,0.0,101.1,66.8,1,0.431,2.5,290.8,0.361,0.0,36.32,ISRU Cryogenic Mining Outpost
SP_GRID_074_065,87.68,138.59,-84.5877,57.6804,-2535.9,4.43,0.5,0.0,60.0,60.7,1,0.505,2.85,292.4,0.355,0.0,40.8,ISRU Cryogenic Mining Outpost
SP_GRID_074_066,93.33,138.59,-84.4857,56.0409,-2568.7,4.67,0.45,0.0,99.6,69.0,1,0.498,2.65,292.2,0.356,0.0,40.33,ISRU Cryogenic Mining Outpost
SP_GRID_074_067,98.99,138.59,-84.3793,54.4623,-2404.0,5.49,0.51,0.0,57.7,66.3,1,0.409,2.24,291.5,0.358,0.0,37.34,ISRU Cryogenic Mining Outpost
SP_GRID_074_068,104.65,138.59,-84.2687,52.9435,-2037.3,6.85,0.65,0.0,99.0,42.5,1,0.239,1.36,290.4,0.363,0.0,31.58,Secondary Exploration Zone
SP_GRID_074_069,110.3,138.59,-84.1543,51.4831,-1466.4,8.92,0.78,29.7,182.2,123.7,0,0.0,0.1,288.7,0.37,32.7,33.72,Secondary Exploration Zone
SP_GRID_074_070,115.96,138.59,-84.0363,50.0796,-691.8,10.82,1.09,35.9,186.9,128.7,0,0.0,0.25,287.1,0.376,40.1,31.35,Secondary Exploration Zone
SP_GRID_074_071,121.62,138.59,-83.9148,48.7314,283.5,12.69,1.08,44.1,193.1,135.3,0,0.0,0.33,297.3,0.335,49.4,28.56,Secondary Exploration Zone
SP_GRID_074_072,127.27,138.59,-83.7901,47.4366,1306.2,3.75,0.6,57.8,203.4,146.3,0,0.0,0.28,334.1,0.186,59.2,51.63,Secondary Exploration Zone
SP_GRID_074_073,132.93,138.59,-83.6623,46.1935,987.9,1.49,0.26,56.0,202.0,144.8,0,0.0,0.19,326.8,0.215,56.1,53.1,Spaceport / Landing Pad
SP_GRID_074_074,138.59,138.59,-83.5317,45.0,1115.3,1.88,0.38,57.0,202.7,145.6,0,0.0,0.17,330.2,0.202,57.4,53.13,Spaceport / Landing Pad
SP_GRID_074_075,144.24,138.59,-83.3984,43.8542,1326.1,2.99,0.52,58.4,203.8,146.7,0,0.0,0.17,335.3,0.181,59.4,52.59,Spaceport / Landing Pad
SP_GRID_074_076,149.9,138.59,-83.2625,42.7543,1532.3,1.27,0.38,61.1,205.8,148.9,0,0.0,0.23,342.7,0.151,61.4,54.55,Spaceport / Landing Pad
SP_GRID_074_077,155.56,138.59,-83.1242,41.6981,1721.6,1.99,0.42,62.5,206.9,150.0,0,0.0,0.16,346.3,0.137,63.2,54.54,Spaceport / Landing Pad
SP_GRID_074_078,161.21,138.59,-82.9838,40.684,1885.2,2.34,0.54,63.9,207.9,151.1,0,0.0,0.12,346.0,0.138,64.7,54.81,Spaceport / Landing Pad
SP_GRID_074_079,166.87,138.59,-82.8412,39.7099,2016.1,1.02,0.24,65.7,209.3,152.6,0,0.0,0.23,347.0,0.133,66.0,56.21,Spaceport / Landing Pad
SP_GRID_074_080,172.53,138.59,-82.6966,38.7742,2109.5,0.65,0.29,66.8,210.1,153.4,0,0.0,0.17,347.4,0.132,66.9,56.7,Spaceport / Landing Pad
SP_GRID_074_081,178.18,138.59,-82.5501,37.875,2163.0,0.53,0.4,67.3,210.5,153.9,0,0.0,0.05,347.5,0.132,67.4,56.93,Spaceport / Landing Pad
SP_GRID_074_082,183.84,138.59,-82.4019,37.0107,2177.1,0.5,0.16,67.5,210.6,154.0,0,0.0,0.06,347.5,0.132,67.5,56.99,Spaceport / Landing Pad
SP_GRID_074_083,189.49,138.59,-82.252,36.1796,2154.7,0.63,0.16,67.2,210.4,153.8,0,0.0,0.13,347.4,0.132,67.3,56.87,Spaceport / Landing Pad
SP_GRID_074_084,195.15,138.59,-82.1005,35.3803,2101.1,0.89,0.23,66.6,209.9,153.3,0,0.0,0.2,347.2,0.133,66.8,56.57,Spaceport / Landing Pad
SP_GRID_074_085,200.81,138.59,-81.9476,34.6111,2023.2,0.96,0.36,65.8,209.4,152.7,0,0.0,0.16,347.1,0.133,66.1,56.27,Spaceport / Landing Pad
SP_GRID_074_086,206.46,138.59,-81.7933,33.8708,1929.1,1.79,0.3,64.6,208.4,151.6,0,0.0,0.06,346.4,0.136,65.2,55.42,Spaceport / Landing Pad
SP_GRID_074_087,212.12,138.59,-81.6376,33.1579,1827.5,1.46,0.26,63.8,207.8,151.0,0,0.0,0.12,346.7,0.135,64.2,55.3,Spaceport / Landing Pad
SP_GRID_074_088,217.78,138.59,-81.4807,32.4712,1727.0,1.25,0.33,62.9,207.2,150.4,0,0.0,0.08,346.9,0.134,63.2,55.07,Spaceport / Landing Pad
SP_GRID_074_089,223.43,138.59,-81.3226,31.8094,1635.0,1.28,0.37,62.1,206.6,149.7,0,0.0,0.33,345.6,0.139,62.3,54.78,Spaceport / Landing Pad
SP_GRID_074_090,229.09,138.59,-81.1635,31.1713,1557.6,0.61,0.22,61.7,206.3,149.3,0,0.0,0.14,344.0,0.146,61.6,54.93,Spaceport / Landing Pad
SP_GRID_074_091,234.75,138.59,-81.0032,30.556,1499.1,0.5,0.23,61.2,205.9,149.0,0,0.0,0.05,342.4,0.152,61.0,54.83,Spaceport / Landing Pad
SP_GRID_074_092,240.4,138.59,-80.8419,29.9622,1461.3,0.5,0.32,60.8,205.6,148.7,0,0.0,0.25,341.3,0.157,60.7,54.74,Spaceport / Landing Pad
SP_GRID_074_093,246.06,138.59,-80.6797,29.389,1443.9,0.54,0.42,60.7,205.5,148.5,0,0.0,0.12,340.7,0.159,60.5,54.68,Spaceport / Landing Pad
SP_GRID_074_094,251.72,138.59,-80.5166,28.8355,1444.1,0.5,0.34,60.7,205.5,148.5,0,0.0,0.22,340.8,0.159,60.5,54.7,Spaceport / Landing Pad
SP_GRID_074_095,257.37,138.59,-80.3527,28.3008,1457.2,0.67,0.38,60.7,205.5,148.6,0,0.0,0.1,341.0,0.158,60.6,54.66,Spaceport / Landing Pad
SP_GRID_074_096,263.03,138.59,-80.1879,27.7839,1477.1,0.74,0.26,60.9,205.7,148.7,0,0.0,0.35,341.5,0.156,60.8,54.68,Spaceport / Landing Pad
SP_GRID_074_097,268.69,138.59,-80.0224,27.2842,1496.5,1.78,0.31,60.6,205.4,148.4,0,0.0,0.34,341.2,0.157,61.0,54.11,Spaceport / Landing Pad
SP_GRID_074_098,274.34,138.59,-80.0,26.8008,1508.0,0.5,0.27,61.3,206.0,149.0,0,0.0,0.25,342.6,0.151,61.1,54.85,Spaceport / Landing Pad
SP_GRID_074_099,280.0,138.59,-80.0,26.3331,1504.5,0.63,0.39,61.2,205.9,148.9,0,0.0,0.26,342.4,0.152,61.1,54.79,Spaceport / Landing Pad
SP_GRID_075_000,-280.0,144.24,-80.0,152.7447,779.3,2.01,0.38,53.8,200.3,143.0,0,0.0,0.18,320.4,0.241,54.2,52.22,Spaceport / Landing Pad
SP_GRID_075_001,-274.34,144.24,-80.0,152.2658,653.6,1.15,0.43,53.0,199.8,142.4,0,0.0,0.34,317.5,0.253,52.9,52.51,Spaceport / Landing Pad
SP_GRID_075_002,-268.69,144.24,-80.0,151.7712,561.8,1.08,0.47,52.2,199.2,141.8,0,0.0,0.18,314.9,0.264,52.1,52.33,Spaceport / Landing Pad
SP_GRID_075_003,-263.03,144.24,-80.0995,151.2602,505.1,0.64,0.17,51.9,198.9,141.5,0,0.0,0.12,313.6,0.269,51.5,52.4,Spaceport / Landing Pad
SP_GRID_075_004,-257.37,144.24,-80.2628,150.732,482.1,0.5,0.15,51.8,198.8,141.4,0,0.0,0.08,313.1,0.271,51.3,52.39,Spaceport / Landing Pad
SP_GRID_075_005,-251.72,144.24,-80.4252,150.1858,488.9,0.5,0.18,51.8,198.9,141.5,0,0.0,0.11,313.3,0.27,51.4,52.41,Spaceport / Landing Pad
SP_GRID_075_006,-246.06,144.24,-80.5867,149.6209,519.9,1.09,0.29,51.8,198.9,141.5,0,0.0,0.22,313.7,0.269,51.7,52.22,Spaceport / Landing Pad
SP_GRID_075_007,-240.4,144.24,-80.7473,149.0362,567.9,0.79,0.19,52.4,199.3,141.9,0,0.0,0.12,315.3,0.262,52.1,52.48,Spaceport / Landing Pad
SP_GRID_075_008,-234.75,144.24,-80.9069,148.431,625.1,0.77,0.42,53.0,199.7,142.4,0,0.0,0.25,317.0,0.255,52.7,52.63,Spaceport / Landing Pad
SP_GRID_075_009,-229.09,144.24,-81.0654,147.8043,683.4,0.79,0.16,53.5,200.1,142.8,0,0.0,0.16,318.6,0.248,53.2,52.76,Spaceport / Landing Pad
