sample_id,latitude_deg,longitude_deg,lend_epithermal_cps,neutron_suppression_index,weh_wt_pct,weh_ppm,water_ice_probability,is_cold_trap
LEND_04376,-18.7545,70.3148,4.65,0.001,0.05,50,0.009,0
LEND_04377,54.2635,-32.5987,4.5,0.033,0.32,320,0.074,0
LEND_04378,-56.7477,135.473,4.58,0.015,0.07,70,0.02,0
LEND_04379,0.9115,-72.7273,4.57,0.017,0.33,330,0.068,0
LEND_04380,-70.0734,-175.7263,4.68,0.0,0.31,310,0.056,0
LEND_04381,-68.6151,-71.764,4.73,0.0,0.21,210,0.038,0
LEND_04382,11.8185,28.107,4.63,0.004,0.28,280,0.053,0
LEND_04383,10.5629,-44.6622,4.79,0.0,0.07,70,0.013,0
LEND_04384,60.4854,12.5542,4.71,0.0,0.09,90,0.016,0
LEND_04385,9.2598,135.5753,4.36,0.062,0.16,160,0.06,0
LEND_04386,73.5666,148.4946,4.55,0.021,0.21,210,0.049,0
LEND_04387,-72.2088,-84.2493,4.75,0.0,0.31,310,0.056,0
LEND_04388,-64.3188,-13.6294,4.77,0.0,0.21,210,0.038,0
LEND_04389,-72.9495,17.6918,4.49,0.034,0.25,250,0.063,0
LEND_04390,-50.3557,161.6805,4.66,0.0,0.25,250,0.045,0
LEND_04391,6.6032,179.5022,4.51,0.031,0.31,310,0.072,0
LEND_04392,23.2915,-95.2534,4.36,0.062,0.28,280,0.082,0
LEND_04393,-72.7064,81.7128,4.74,0.0,0.34,340,0.062,0
LEND_04394,71.3553,-43.9088,4.77,0.0,0.06,60,0.011,0
LEND_04395,54.7465,-177.081,4.55,0.021,0.11,110,0.03,0
LEND_04396,-32.542,-176.6691,4.31,0.073,0.33,330,0.097,0
LEND_04397,-67.65,-14.1962,4.71,0.0,0.29,290,0.053,0
LEND_04398,-52.8181,-4.1994,4.54,0.024,0.13,130,0.036,0
LEND_04399,-59.6889,-171.8749,4.34,0.067,0.34,340,0.095,0
LEND_04400,-60.2746,67.2939,4.39,0.055,0.31,310,0.084,0
LEND_04401,2.9699,-74.1588,4.38,0.059,0.07,70,0.042,0
LEND_04402,-40.6644,21.5615,4.64,0.001,0.29,290,0.053,0
LEND_04403,-22.6976,-71.6691,4.45,0.043,0.29,290,0.074,0
LEND_04404,78.3209,-119.8316,4.36,0.062,0.12,120,0.053,0
LEND_04405,29.4903,-33.4175,4.76,0.0,0.25,250,0.045,0
LEND_04406,71.8369,-96.3816,4.78,0.0,0.34,340,0.062,0
LEND_04407,-57.191,12.5284,4.37,0.06,0.25,250,0.076,0
LEND_04408,-18.8577,-108.4217,4.42,0.051,0.29,290,0.078,0
LEND_04409,8.7571,3.0262,4.6,0.012,0.08,80,0.02,0
LEND_04410,-67.7187,-123.3437,4.38,0.059,0.27,270,0.079,0
LEND_04411,-79.33,61.5509,4.38,0.058,0.11,110,0.049,0
LEND_04412,27.2695,91.4176,4.47,0.039,0.07,70,0.032,0
LEND_04413,22.6911,-140.2581,4.77,0.0,0.22,220,0.04,0
LEND_04414,-14.2738,-11.5911,4.78,0.0,0.28,280,0.051,0
LEND_04415,-1.6569,-154.4862,4.72,0.0,0.21,210,0.038,0
LEND_04416,-13.5291,35.3457,4.65,0.0,0.33,330,0.06,0
LEND_04417,-76.1592,-84.8145,4.66,0.0,0.26,260,0.047,0
LEND_04418,-26.3405,9.9448,4.53,0.025,0.09,90,0.029,0
LEND_04419,-51.6668,6.286,4.57,0.018,0.33,330,0.069,0
LEND_04420,-64.2521,152.7676,4.62,0.007,0.1,100,0.022,0
LEND_04421,73.0753,17.67,4.67,0.0,0.28,280,0.051,0
LEND_04422,15.8976,29.8795,4.35,0.065,0.09,90,0.049,0
LEND_04423,36.585,-35.4049,4.41,0.051,0.35,350,0.089,0
LEND_04424,-29.5418,161.6687,4.78,0.0,0.15,150,0.027,0
LEND_04425,-17.0965,99.7869,4.47,0.039,0.2,200,0.056,0
LEND_04426,-42.0922,-77.2541,4.43,0.046,0.19,190,0.058,0
LEND_04427,-64.4855,123.9155,4.51,0.03,0.08,80,0.029,0
LEND_04428,-51.3549,-24.3373,4.45,0.044,0.2,200,0.058,0
LEND_04429,47.6022,118.3202,4.35,0.065,0.09,90,0.049,0
LEND_04430,28.4073,116.2397,4.4,0.053,0.29,290,0.079,0
LEND_04431,7.5086,-112.0067,4.62,0.006,0.34,340,0.065,0
LEND_04432,-3.9856,72.4108,4.41,0.051,0.29,290,0.078,0
LEND_04433,67.5895,-75.3685,4.62,0.006,0.18,180,0.036,0
LEND_04434,-68.3624,-72.9026,4.35,0.065,0.05,50,0.041,0
LEND_04435,-35.1039,-73.3147,4.32,0.071,0.06,60,0.046,0
LEND_04436,-24.0099,81.2046,4.73,0.0,0.2,200,0.036,0
LEND_04437,45.1881,-97.2626,4.68,0.0,0.25,250,0.045,0
LEND_04438,78.8023,-179.6739,4.63,0.004,0.3,300,0.056,0
LEND_04439,-41.4927,77.4853,4.32,0.072,0.23,230,0.078,0
LEND_04440,59.8892,-118.3735,4.42,0.05,0.34,340,0.087,0
LEND_04441,52.8996,-142.3863,4.71,0.0,0.2,200,0.036,0
LEND_04442,-44.0548,-94.4942,4.37,0.06,0.23,230,0.072,0
LEND_04443,-16.1068,-43.2358,4.71,0.0,0.12,120,0.022,0
LEND_04444,-14.4523,-8.6737,4.59,0.012,0.15,150,0.033,0
LEND_04445,76.5153,-163.9548,4.67,0.0,0.25,250,0.045,0
LEND_04446,-51.0573,169.4064,4.62,0.006,0.23,230,0.045,0
LEND_04447,47.8653,77.7827,4.51,0.03,0.16,160,0.044,0
LEND_04448,-26.5292,-63.6501,4.45,0.044,0.08,80,0.036,0
LEND_04449,36.9393,-65.269,4.64,0.003,0.15,150,0.029,0
LEND_04450,-12.7982,-18.5247,4.7,0.0,0.06,60,0.011,0
LEND_04451,12.5376,45.4481,4.32,0.07,0.22,220,0.075,0
LEND_04452,53.2179,-127.3057,4.49,0.034,0.15,150,0.044,0
LEND_04453,48.6665,-111.9853,4.48,0.038,0.16,160,0.048,0
LEND_04454,58.6277,129.3964,4.58,0.015,0.22,220,0.048,0
LEND_04455,-70.4612,-87.7482,4.36,0.063,0.22,220,0.072,0
LEND_04456,30.7281,-43.1298,4.77,0.0,0.23,230,0.042,0
LEND_04457,-57.602,133.6579,4.57,0.016,0.2,200,0.045,0
LEND_04458,-13.469,58.7332,4.76,0.0,0.2,200,0.036,0
LEND_04459,7.7741,-56.9837,4.71,0.0,0.3,300,0.055,0
LEND_04460,-15.5617,66.1318,4.4,0.055,0.19,190,0.062,0
LEND_04461,3.1379,-172.914,4.37,0.061,0.21,210,0.069,0
LEND_04462,79.4442,84.8314,4.73,0.0,0.35,350,0.064,0
LEND_04463,-58.3652,-4.6742,4.57,0.018,0.1,100,0.027,0
LEND_04464,28.073,112.7456,4.31,0.073,0.27,270,0.086,0
LEND_04465,-16.6398,163.6696,4.77,0.0,0.19,190,0.035,0
LEND_04466,-58.7184,153.2839,4.54,0.024,0.3,300,0.067,0
LEND_04467,-54.6021,147.3354,4.45,0.043,0.17,170,0.052,0
LEND_04468,71.8837,4.3812,4.56,0.02,0.14,140,0.035,0
LEND_04469,60.7362,-50.3488,4.71,0.0,0.11,110,0.02,0
LEND_04470,65.1267,-12.5873,4.36,0.063,0.31,310,0.088,0
LEND_04471,78.6452,68.3626,4.48,0.037,0.27,270,0.067,0
LEND_04472,-46.6695,138.2392,4.46,0.041,0.07,70,0.033,0
LEND_04473,-23.1297,-105.4849,4.72,0.0,0.26,260,0.047,0
LEND_04474,27.075,150.5495,4.69,0.0,0.06,60,0.011,0
LEND_04475,-2.5916,113.4649,4.5,0.032,0.1,100,0.034,0
LEND_04476,-13.0577,172.3882,4.63,0.004,0.23,230,0.044,0
LEND_04477,-22.7502,136.8906,4.5,0.033,0.19,190,0.051,0
LEND_04478,15.0049,-79.2226,4.59,0.014,0.3,300,0.061,0
LEND_04479,12.0949,-141.8559,4.8,0.0,0.23,230,0.042,0
LEND_04480,-54.1667,-139.5932,4.57,0.018,0.34,340,0.071,0
LEND_04481,-4.5216,-75.1596,4.79,0.0,0.31,310,0.056,0
LEND_04482,8.5555,41.1061,4.67,0.0,0.15,150,0.027,0
LEND_04483,11.2459,109.5553,4.36,0.062,0.3,300,0.086,0
LEND_04484,-46.3828,143.7301,4.7,0.0,0.31,310,0.056,0
LEND_04485,38.7634,44.5512,4.38,0.058,0.34,340,0.091,0
LEND_04486,-75.9681,-177.9727,4.57,0.018,0.05,50,0.018,0
LEND_04487,-23.2269,-112.926,4.61,0.009,0.31,310,0.061,0
LEND_04488,44.834,-144.0986,4.75,0.0,0.07,70,0.013,0
LEND_04489,10.2229,-49.2032,4.41,0.053,0.21,210,0.065,0
LEND_04490,-38.214,0.4864,4.74,0.0,0.17,170,0.031,0
LEND_04491,31.1925,-164.377,4.77,0.0,0.33,330,0.06,0
LEND_04492,10.7826,-54.5479,4.34,0.066,0.17,170,0.064,0
LEND_04493,47.399,-115.4953,4.74,0.0,0.23,230,0.042,0
LEND_04494,37.604,52.9453,4.43,0.047,0.26,260,0.071,0
LEND_04495,17.6173,-12.8619,4.34,0.067,0.06,60,0.044,0
LEND_04496,-1.8916,-1.6856,4.78,0.0,0.23,230,0.042,0
LEND_04497,-58.6909,-26.031,4.5,0.033,0.21,210,0.055,0
LEND_04498,-38.1867,164.1671,4.61,0.008,0.23,230,0.046,0
LEND_04499,-12.9441,-102.6954,4.58,0.016,0.07,70,0.021,0
LEND_04500,15.8879,5.9991,4.41,0.052,0.07,70,0.039,0
LEND_04501,2.1933,84.9663,4.63,0.003,0.1,100,0.02,0
LEND_04502,-33.8905,20.464,4.32,0.07,0.31,310,0.092,0
LEND_04503,-78.9657,154.4475,4.4,0.053,0.16,160,0.056,0
LEND_04504,-0.6017,-43.9314,4.77,0.0,0.18,180,0.033,0
LEND_04505,-34.2998,-13.0767,4.78,0.0,0.17,170,0.031,0
LEND_04506,37.5373,-148.132,4.54,0.023,0.26,260,0.059,0
LEND_04507,-76.1686,39.2397,4.38,0.057,0.13,130,0.052,0
LEND_04508,13.5724,-76.2437,4.51,0.03,0.07,70,0.028,0
LEND_04509,70.6359,-122.2887,4.74,0.0,0.16,160,0.029,0
LEND_04510,-52.0945,16.0313,4.34,0.068,0.27,270,0.083,0
LEND_04511,-4.5361,11.6317,4.36,0.062,0.32,320,0.089,0
LEND_04512,-65.3725,-152.6862,4.75,0.0,0.07,70,0.013,0
LEND_04513,20.1091,71.3576,4.51,0.031,0.29,290,0.068,0
LEND_04514,8.0851,44.558,4.34,0.066,0.07,70,0.046,0
LEND_04515,-14.8215,-111.9538,4.37,0.06,0.15,150,0.057,0
LEND_04516,3.4203,-11.0034,4.74,0.0,0.06,60,0.011,0
LEND_04517,63.4519,79.3162,4.55,0.023,0.32,320,0.069,0
LEND_04518,-48.5929,10.5969,4.38,0.058,0.26,260,0.076,0
LEND_04519,-76.3897,-37.6239,4.75,0.0,0.16,160,0.029,0
LEND_04520,57.8664,-63.9582,4.72,0.0,0.16,160,0.029,0
LEND_04521,12.3387,39.7418,4.31,0.073,0.24,240,0.08,0
LEND_04522,62.5054,158.0791,4.59,0.013,0.08,80,0.021,0
LEND_04523,15.5112,61.8281,4.42,0.049,0.09,90,0.041,0
LEND_04524,49.6258,-153.0915,4.57,0.018,0.3,300,0.064,0
LEND_04525,-11.2523,-14.1534,4.44,0.045,0.11,110,0.043,0
LEND_04526,39.9776,140.6967,4.46,0.041,0.27,270,0.07,0
LEND_04527,66.0866,-145.9935,4.6,0.011,0.12,120,0.027,0
LEND_04528,11.5397,175.9953,4.57,0.017,0.08,80,0.023,0
LEND_04529,-51.0744,161.665,4.5,0.033,0.32,320,0.075,0
LEND_04530,-36.9924,-151.8212,4.35,0.064,0.32,320,0.09,0
LEND_04531,-48.2169,156.0288,4.78,0.0,0.23,230,0.042,0
LEND_04532,-40.5029,-49.2723,4.39,0.056,0.19,190,0.063,0
LEND_04533,-30.9735,124.0953,4.62,0.007,0.22,220,0.044,0
LEND_04534,8.8214,-29.382,4.34,0.066,0.17,170,0.064,0
LEND_04535,14.0787,-21.2922,4.64,0.001,0.28,280,0.052,0
LEND_04536,-11.76,48.3275,4.35,0.065,0.28,280,0.083,0
LEND_04537,18.4673,98.8119,4.41,0.051,0.3,300,0.08,0
LEND_04538,-66.948,-167.8359,4.62,0.006,0.21,210,0.041,0
LEND_04539,-65.9539,33.5362,4.44,0.045,0.29,290,0.075,0
LEND_04540,-52.5073,-112.7761,4.57,0.018,0.1,100,0.027,0
LEND_04541,2.8924,-55.4582,4.36,0.062,0.06,60,0.042,0
LEND_04542,-45.7609,-54.7313,4.4,0.054,0.24,240,0.07,0
LEND_04543,-34.6745,-11.1383,4.67,0.0,0.08,80,0.015,0
LEND_04544,-15.9499,-59.7109,4.32,0.071,0.22,220,0.076,0
LEND_04545,49.8986,-141.35,4.36,0.063,0.27,270,0.081,0
LEND_04546,-77.7821,-127.5737,4.41,0.052,0.17,170,0.057,0
LEND_04547,23.9006,-167.9623,4.31,0.073,0.06,60,0.047,0
LEND_04548,27.0202,-10.7103,4.35,0.065,0.32,320,0.091,0
LEND_04549,47.7849,163.6012,4.44,0.045,0.06,60,0.033,0
LEND_04550,69.2405,-138.3569,4.35,0.065,0.32,320,0.091,0
LEND_04551,-76.7779,160.6552,4.73,0.0,0.07,70,0.013,0
LEND_04552,-55.3946,84.0101,4.33,0.068,0.27,270,0.083,0
LEND_04553,61.7874,49.4996,4.73,0.0,0.33,330,0.06,0
LEND_04554,-6.637,52.3,4.71,0.0,0.32,320,0.058,0
LEND_04555,10.3345,117.622,4.35,0.064,0.32,320,0.09,0
LEND_04556,26.0844,-141.5088,4.31,0.073,0.31,310,0.093,0
LEND_04557,28.6507,1.7116,4.32,0.07,0.2,200,0.071,0
LEND_04558,69.0785,70.9528,4.6,0.012,0.22,220,0.046,0
LEND_04559,79.5119,31.2554,4.64,0.003,0.24,240,0.045,0
LEND_04560,35.2252,119.8005,4.61,0.009,0.32,320,0.062,0
LEND_04561,-34.0446,-153.9822,4.57,0.017,0.3,300,0.063,0
LEND_04562,60.7604,68.6524,4.39,0.056,0.28,280,0.079,0
LEND_04563,-72.1247,12.25,4.72,0.0,0.25,250,0.045,0
LEND_04564,-43.0271,-43.5021,4.46,0.04,0.24,240,0.064,0
LEND_04565,63.5817,-57.501,4.79,0.0,0.33,330,0.06,0
LEND_04566,-39.0094,43.4997,4.49,0.034,0.11,110,0.037,0
LEND_04567,-44.6958,140.7583,4.43,0.047,0.11,110,0.043,0
LEND_04568,-57.9,-1.3767,4.75,0.0,0.34,340,0.062,0
LEND_04569,57.4579,116.9003,4.58,0.014,0.22,220,0.047,0
LEND_04570,0.0093,-35.2237,4.66,0.0,0.2,200,0.036,0
LEND_04571,27.9829,-143.138,4.5,0.031,0.31,310,0.072,0
LEND_04572,-41.7494,-157.8579,4.74,0.0,0.3,300,0.055,0
LEND_04573,41.2865,-161.5196,4.76,0.0,0.1,100,0.018,0
LEND_04574,41.6009,-43.1459,4.52,0.028,0.1,100,0.032,0
LEND_04575,-29.9843,-58.5944,4.42,0.049,0.29,290,0.077,0
LEND_04576,-14.2908,78.4573,4.62,0.006,0.29,290,0.056,0
LEND_04577,-46.4496,87.4157,4.78,0.0,0.12,120,0.022,0
LEND_04578,76.2498,-161.6926,4.61,0.008,0.3,300,0.059,0
LEND_04579,23.2964,-100.3956,4.78,0.0,0.19,190,0.035,0
LEND_04580,69.527,-81.2657,4.47,0.038,0.19,190,0.054,0
LEND_04581,-31.4583,17.1403,4.76,0.0,0.35,350,0.064,0
LEND_04582,45.1025,-127.9745,4.36,0.063,0.21,210,0.07,0
LEND_04583,42.5374,-131.7812,4.48,0.037,0.09,90,0.035,0
LEND_04584,30.6649,159.764,4.55,0.022,0.13,130,0.035,0
LEND_04585,74.5022,109.513,4.63,0.005,0.15,150,0.03,0
LEND_04586,-17.0311,-114.9642,4.45,0.044,0.34,340,0.084,0
LEND_04587,-59.0852,-33.6356,4.76,0.0,0.13,130,0.024,0
LEND_04588,27.4734,-51.9761,4.75,0.0,0.18,180,0.033,0
LEND_04589,36.6896,104.7615,4.7,0.0,0.27,270,0.049,0
LEND_04590,12.0097,3.6766,4.36,0.063,0.13,130,0.055,0
LEND_04591,-46.9091,-133.9741,4.34,0.067,0.26,260,0.081,0
LEND_04592,0.713,86.0371,4.55,0.022,0.11,110,0.031,0
LEND_04593,-30.0496,-37.1203,4.68,0.0,0.12,120,0.022,0
LEND_04594,-11.6054,-85.3473,4.36,0.062,0.35,350,0.095,0
LEND_04595,23.235,-44.8205,4.62,0.006,0.16,160,0.032,0
LEND_04596,39.2344,-0.8076,4.56,0.019,0.27,270,0.058,0
LEND_04597,-42.844,-56.4784,4.66,0.0,0.3,300,0.055,0
LEND_04598,-15.1479,-92.9139,4.52,0.028,0.15,150,0.041,0
LEND_04599,-36.9341,-36.5393,4.65,0.001,0.16,160,0.029,0
LEND_04600,-48.2189,-173.0978,4.38,0.058,0.28,280,0.08,0
LEND_04601,45.342,98.0992,4.41,0.052,0.23,230,0.068,0
LEND_04602,65.4804,-118.4598,4.75,0.0,0.16,160,0.029,0
LEND_04603,-20.7629,-164.1943,4.46,0.04,0.27,270,0.069,0
LEND_04604,40.2046,55.3315,4.79,0.0,0.31,310,0.056,0
LEND_04605,63.5192,98.617,4.32,0.07,0.12,120,0.057,0
LEND_04606,55.3799,112.9785,4.55,0.022,0.06,60,0.022,0
LEND_04607,-50.7499,-2.3367,4.46,0.04,0.13,130,0.044,0
LEND_04608,73.0067,-106.0675,4.8,0.0,0.25,250,0.045,0
LEND_04609,-19.7318,85.402,4.8,0.0,0.32,320,0.058,0
LEND_04610,-25.7215,71.8967,4.42,0.05,0.31,310,0.081,0
LEND_04611,-70.011,-91.3425,4.43,0.047,0.12,120,0.045,0
LEND_04612,-2.2122,145.2268,4.67,0.0,0.31,310,0.056,0
LEND_04613,-62.5578,-142.4263,4.74,0.0,0.29,290,0.053,0
LEND_04614,-40.2336,173.7678,4.63,0.004,0.27,270,0.051,0
LEND_04615,-29.2892,129.6892,4.73,0.0,0.26,260,0.047,0
LEND_04616,49.4122,67.6435,4.33,0.068,0.29,290,0.087,0
LEND_04617,60.0782,157.95,4.62,0.006,0.31,310,0.06,0
LEND_04618,-31.6054,80.032,4.65,0.0,0.3,300,0.055,0
LEND_04619,57.3917,-111.4355,4.4,0.055,0.09,90,0.044,0
LEND_04620,57.1569,-20.8238,4.69,0.0,0.27,270,0.049,0
LEND_04621,42.3442,-154.2589,4.77,0.0,0.3,300,0.055,0
LEND_04622,-56.5288,-39.7233,4.75,0.0,0.11,110,0.02,0
LEND_04623,30.4517,86.9771,4.42,0.049,0.11,110,0.044,0
LEND_04624,71.2039,-40.8804,4.46,0.04,0.29,290,0.073,0
LEND_04625,29.2065,-61.0941,4.55,0.022,0.15,150,0.038,0
LEND_04626,-26.9413,34.3281,4.38,0.058,0.17,170,0.06,0
LEND_04627,0.0927,133.9936,4.78,0.0,0.16,160,0.029,0
LEND_04628,23.316,-162.8701,4.38,0.058,0.11,110,0.049,0
LEND_04629,1.6913,-41.2306,4.68,0.0,0.33,330,0.06,0
LEND_04630,-60.8075,-123.0333,4.47,0.039,0.29,290,0.072,0
LEND_04631,-30.0698,70.3275,4.59,0.014,0.13,130,0.03,0
LEND_04632,48.3834,-141.9392,4.32,0.07,0.08,80,0.05,0
LEND_04633,57.8269,59.3308,4.4,0.053,0.16,160,0.056,0
LEND_04634,-58.032,-76.9749,4.52,0.027,0.17,170,0.045,0
LEND_04635,72.3819,-108.3899,4.64,0.002,0.05,50,0.01,0
LEND_04636,-27.3884,157.0869,4.69,0.0,0.32,320,0.058,0
LEND_04637,25.9702,-173.3312,4.32,0.072,0.31,310,0.092,0
LEND_04638,40.292,-22.4002,4.38,0.059,0.31,310,0.086,0
LEND_04639,49.9114,-172.2143,4.66,0.0,0.29,290,0.053,0
LEND_04640,71.32,-5.9065,4.71,0.0,0.27,270,0.049,0
LEND_04641,-29.9329,0.3771,4.42,0.05,0.24,240,0.069,0
LEND_04642,57.361,-64.2015,4.41,0.051,0.34,340,0.087,0
LEND_04643,-58.9301,-132.4218,4.34,0.066,0.26,260,0.08,0
LEND_04644,32.8065,-44.5005,4.38,0.059,0.24,240,0.073,0
LEND_04645,38.7164,62.0147,4.3,0.074,0.29,290,0.09,0
LEND_04646,28.4357,101.6625,4.59,0.012,0.12,120,0.028,0
LEND_04647,-39.6296,11.0702,4.75,0.0,0.34,340,0.062,0
LEND_04648,59.6869,32.3404,4.37,0.059,0.06,60,0.041,0
LEND_04649,-52.9826,-107.7781,4.68,0.0,0.24,240,0.044,0
LEND_04650,-71.4184,-76.5611,4.59,0.014,0.07,70,0.02,0
LEND_04651,34.7944,-121.7176,4.77,0.0,0.31,310,0.056,0
LEND_04652,-3.9239,-90.2537,4.7,0.0,0.34,340,0.062,0
LEND_04653,55.8557,-99.0408,4.73,0.0,0.17,170,0.031,0
LEND_04654,-18.6565,7.0016,4.62,0.007,0.31,310,0.06,0
LEND_04655,-53.0754,22.568,4.71,0.0,0.15,150,0.027,0
LEND_04656,53.8308,160.1811,4.48,0.038,0.1,100,0.037,0
LEND_04657,7.8255,-109.5946,4.4,0.053,0.13,130,0.05,0
LEND_04658,-49.7287,51.0033,4.76,0.0,0.14,140,0.025,0
LEND_04659,35.2614,114.2133,4.67,0.0,0.24,240,0.044,0
LEND_04660,1.7782,21.6869,4.35,0.066,0.29,290,0.085,0
LEND_04661,16.6901,-88.1987,4.73,0.0,0.11,110,0.02,0
LEND_04662,-6.2563,-85.4819,4.47,0.038,0.08,80,0.033,0
LEND_04663,52.5934,-165.8689,4.45,0.043,0.12,120,0.043,0
LEND_04664,52.73,-70.0401,4.61,0.008,0.14,140,0.03,0
LEND_04665,33.5022,88.0573,4.58,0.014,0.13,130,0.031,0
LEND_04666,-63.1358,-162.8936,4.57,0.017,0.12,120,0.031,0
LEND_04667,54.2166,-101.0537,4.43,0.048,0.19,190,0.058,0
LEND_04668,27.3621,74.2437,4.78,0.0,0.31,310,0.056,0
LEND_04669,31.5239,101.7546,4.78,0.0,0.08,80,0.015,0
LEND_04670,-21.9227,-16.0854,4.3,0.075,0.31,310,0.094,0
LEND_04671,60.6847,71.3068,4.47,0.039,0.2,200,0.056,0
LEND_04672,36.0595,-40.3372,4.32,0.07,0.25,250,0.081,0
LEND_04673,-61.9855,-122.4312,4.73,0.0,0.29,290,0.053,0
LEND_04674,-14.7555,-36.6662,4.74,0.0,0.14,140,0.025,0
LEND_04675,61.8209,28.7884,4.56,0.02,0.34,340,0.072,0
LEND_04676,-72.4485,161.2992,4.72,0.0,0.08,80,0.015,0
LEND_04677,73.8267,-155.2497,4.65,0.0,0.21,210,0.038,0
LEND_04678,28.666,2.6619,4.55,0.022,0.13,130,0.034,0
LEND_04679,21.0202,-61.5889,4.48,0.036,0.17,170,0.049,0
LEND_04680,-36.7105,2.9922,4.43,0.047,0.18,180,0.056,0
LEND_04681,-40.1933,-171.3688,4.43,0.047,0.32,320,0.082,0
LEND_04682,70.7293,-67.3109,4.58,0.015,0.18,180,0.04,0
LEND_04683,-32.2764,115.1525,4.38,0.057,0.26,260,0.076,0
LEND_04684,44.0808,19.419,4.39,0.056,0.34,340,0.09,0
LEND_04685,-17.1005,-17.7903,4.31,0.074,0.2,200,0.073,0
LEND_04686,-57.7193,-77.211,4.61,0.009,0.17,170,0.036,0
LEND_04687,-78.2856,-72.7047,4.8,0.0,0.34,340,0.062,0
LEND_04688,7.0812,-42.0835,4.74,0.0,0.3,300,0.055,0
LEND_04689,76.1246,120.8055,4.65,0.0,0.33,330,0.06,0
LEND_04690,-20.9382,168.1968,4.69,0.0,0.17,170,0.031,0
LEND_04691,-22.8492,-22.0841,4.51,0.03,0.26,260,0.062,0
LEND_04692,-24.9453,-38.393,4.45,0.043,0.12,120,0.043,0
LEND_04693,3.287,124.7583,4.48,0.036,0.31,310,0.074,0
LEND_04694,-9.4936,-26.3141,4.34,0.067,0.33,330,0.093,0
LEND_04695,60.7863,18.7265,4.62,0.007,0.13,130,0.027,0
LEND_04696,0.8833,-96.861,4.39,0.056,0.08,80,0.043,0
LEND_04697,1.2413,87.6609,4.68,0.0,0.11,110,0.02,0
LEND_04698,-57.8605,11.5158,4.39,0.055,0.24,240,0.071,0
LEND_04699,77.2383,111.2524,4.41,0.051,0.13,130,0.049,0
LEND_04700,-40.0043,101.0638,4.78,0.0,0.24,240,0.044,0
LEND_04701,-68.2617,-102.5983,4.35,0.064,0.16,160,0.061,0
LEND_04702,26.1034,77.6288,4.55,0.022,0.33,330,0.071,0
LEND_04703,15.2586,108.0196,4.33,0.069,0.19,190,0.069,0
LEND_04704,-13.5767,-55.4014,4.35,0.066,0.2,200,0.069,0
LEND_04705,-12.4492,-117.8607,4.62,0.007,0.15,150,0.031,0
LEND_04706,45.6102,-179.0524,4.62,0.007,0.07,70,0.016,0
LEND_04707,-48.686,-17.6747,4.4,0.055,0.2,200,0.064,0
LEND_04708,51.2405,-53.1242,4.74,0.0,0.28,280,0.051,0
LEND_04709,23.7995,19.7675,4.65,0.0,0.34,340,0.062,0
LEND_04710,-12.9648,-112.3052,4.45,0.043,0.07,70,0.034,0
LEND_04711,-6.7154,129.4796,4.42,0.049,0.29,290,0.077,0
LEND_04712,-38.9364,-87.2081,4.68,0.0,0.13,130,0.024,0
LEND_04713,40.3383,-98.4853,4.67,0.0,0.3,300,0.055,0
LEND_04714,2.06,-6.9429,4.37,0.059,0.15,150,0.057,0
LEND_04715,-28.6633,-0.4136,4.47,0.038,0.08,80,0.033,0
LEND_04716,15.368,-102.5693,4.41,0.052,0.23,230,0.068,0
LEND_04717,79.3175,-82.1301,4.45,0.044,0.32,320,0.08,0
LEND_04718,-10.358,-118.9061,4.44,0.044,0.1,100,0.04,0
LEND_04719,67.3106,78.6457,4.79,0.0,0.06,60,0.011,0
LEND_04720,-24.7973,97.2321,4.68,0.0,0.32,320,0.058,0
LEND_04721,-71.2428,-13.5617,4.69,0.0,0.26,260,0.047,0
LEND_04722,-47.3213,77.0713,4.44,0.045,0.29,290,0.075,0
LEND_04723,-13.0088,84.9367,4.3,0.075,0.07,70,0.05,0
LEND_04724,-44.8584,-130.2208,4.33,0.069,0.32,320,0.093,0
LEND_04725,-79.9637,167.8241,4.58,0.016,0.18,180,0.041,0
LEND_04726,66.4002,115.5715,4.44,0.045,0.32,320,0.08,0
LEND_04727,55.0207,-106.386,4.4,0.055,0.07,70,0.04,0
LEND_04728,38.7668,-112.9806,4.32,0.07,0.32,320,0.093,0
LEND_04729,-53.1497,-134.762,4.74,0.0,0.25,250,0.045,0
LEND_04730,-60.7418,-130.1837,4.6,0.011,0.22,220,0.045,0
LEND_04731,-69.1832,89.3382,4.35,0.064,0.07,70,0.045,0
LEND_04732,35.8447,-10.9245,4.68,0.0,0.26,260,0.047,0
LEND_04733,68.6093,101.8563,4.68,0.0,0.23,230,0.042,0
LEND_04734,-11.1143,88.6518,4.44,0.044,0.27,270,0.071,0
LEND_04735,-60.9375,37.6606,4.39,0.055,0.27,270,0.077,0
LEND_04736,1.9829,67.092,4.71,0.0,0.18,180,0.033,0
LEND_04737,-24.1869,-173.3919,4.46,0.04,0.11,110,0.04,0
LEND_04738,-20.028,-67.76,4.72,0.0,0.33,330,0.06,0
LEND_04739,19.4129,49.616,4.32,0.071,0.33,330,0.095,0
LEND_04740,34.9949,-176.6358,4.55,0.022,0.11,110,0.031,0
LEND_04741,-62.3034,-168.1283,4.39,0.056,0.24,240,0.072,0
LEND_04742,-74.3056,126.6797,4.64,0.003,0.11,110,0.022,0
LEND_04743,79.0928,66.249,4.8,0.0,0.31,310,0.056,0
