sample_id,latitude_deg,longitude_deg,lroc_wac_albedo,optical_maturation_omat,boulder_density_per_100m2,max_boulder_diameter_m,crater_density_per_km2,landing_hazard_index,nac_high_res_coverage
LROC_04059,78.714,-107.5777,0.153,0.211,0.31,1.11,21,0.121,0
LROC_04060,-32.9492,152.0996,0.171,0.153,0.74,1.44,49,0.285,1
LROC_04061,-46.349,126.9598,0.187,0.173,0.21,0.62,43,0.197,1
LROC_04062,42.4581,98.958,0.174,0.206,0.23,0.64,39,0.184,1
LROC_04063,-39.5158,-38.6154,0.152,0.206,0.06,0.73,42,0.175,1
LROC_04064,58.49,1.5771,0.179,0.199,0.41,0.98,83,0.381,1
LROC_04065,-63.5452,-12.8406,0.177,0.18,0.72,1.19,41,0.25,1
LROC_04066,-59.8472,-88.7767,0.195,0.164,1.17,1.85,88,0.492,0
LROC_04067,76.6642,1.8101,0.167,0.169,1.25,1.59,90,0.51,1
LROC_04068,27.8142,-169.0212,0.105,0.196,3.66,4.18,22,0.527,1
LROC_04069,55.502,-132.5483,0.165,0.198,0.07,0.48,52,0.216,1
LROC_04070,-28.1073,139.1723,0.098,0.224,0.51,0.92,23,0.153,0
LROC_04071,28.2374,90.6047,0.093,0.217,0.55,1.05,57,0.294,0
LROC_04072,15.0787,-27.7674,0.1,0.223,1.22,1.75,39,0.302,0
LROC_04073,16.504,6.1741,0.103,0.216,0.23,0.72,80,0.348,0
LROC_04074,29.2052,-46.8004,0.104,0.228,0.05,0.81,31,0.13,1
LROC_04075,12.0575,86.6808,0.124,0.218,0.28,0.83,21,0.118,0
LROC_04076,-11.35,102.3074,0.101,0.199,3.1,3.21,36,0.516,0
LROC_04077,-35.8524,94.7827,0.164,0.19,1.72,2.39,24,0.302,0
LROC_04078,42.973,80.1402,0.199,0.145,0.38,1.21,27,0.154,1
LROC_04079,-43.7964,-106.3784,0.192,0.176,1.57,2.12,56,0.412,1
LROC_04080,30.7767,-58.3308,0.15,0.202,0.05,0.85,42,0.174,1
LROC_04081,-42.6667,-10.8556,0.21,0.146,0.28,0.71,73,0.326,1
LROC_04082,20.0528,-60.9145,0.133,0.194,0.97,1.41,25,0.216,1
LROC_04083,39.5325,91.7785,0.191,0.174,0.19,0.73,23,0.115,0
LROC_04084,-45.0058,-61.4327,0.174,0.185,0.17,1.03,94,0.396,1
LROC_04085,-70.4091,-130.2364,0.183,0.173,1.48,1.99,69,0.454,1
LROC_04086,-59.0442,-36.3454,0.165,0.168,0.72,1.05,19,0.162,1
LROC_04087,16.9595,172.7692,0.121,0.205,3.38,3.63,83,0.738,1
LROC_04088,55.9114,-98.6827,0.2,0.145,0.11,0.5,52,0.221,0
LROC_04089,-72.8005,40.3771,0.204,0.165,0.33,0.82,80,0.36,0
LROC_04090,37.4642,-24.1297,0.16,0.181,0.28,0.88,78,0.346,1
LROC_04091,-25.389,-154.4312,0.112,0.208,1.59,1.99,39,0.347,1
LROC_04092,-3.4355,-4.3644,0.116,0.199,0.22,0.61,66,0.29,1
LROC_04093,68.6175,72.7792,0.161,0.165,0.33,0.76,52,0.248,1
LROC_04094,-26.8846,4.7592,0.108,0.206,0.12,0.78,91,0.378,1
LROC_04095,-5.5461,133.9582,0.093,0.232,1.12,1.76,33,0.266,1
LROC_04096,-77.8108,-75.9827,0.196,0.191,0.2,0.78,39,0.18,1
LROC_04097,-66.9442,-148.9503,0.2,0.207,0.05,0.81,62,0.254,0
LROC_04098,-38.6253,157.1636,0.156,0.215,0.43,0.87,87,0.4,1
LROC_04099,-75.5436,-43.8493,0.184,0.159,0.37,0.79,75,0.344,1
LROC_04100,21.0201,27.506,0.114,0.203,0.15,0.95,49,0.214,1
LROC_04101,-11.7763,105.1211,0.097,0.216,0.11,0.67,65,0.273,1
LROC_04102,7.7032,-63.2471,0.109,0.21,1.7,2.15,29,0.32,1
LROC_04103,-52.0565,77.8192,0.182,0.179,0.05,0.92,91,0.37,1
LROC_04104,-32.6509,-131.2492,0.201,0.206,0.08,0.68,63,0.262,1
LROC_04105,26.2119,-75.1343,0.093,0.202,0.21,0.59,44,0.201,0
LROC_04106,74.4484,-127.9042,0.176,0.17,2.29,2.93,35,0.415,1
LROC_04107,-71.9333,112.043,0.198,0.196,0.07,0.47,55,0.228,1
LROC_04108,62.4615,-99.8463,0.155,0.181,1.27,1.87,17,0.22,1
LROC_04109,12.301,78.2653,0.12,0.212,1.67,2.06,87,0.548,1
LROC_04110,10.2271,159.5874,0.1,0.231,0.36,0.96,38,0.195,1
LROC_04111,0.0446,9.998,0.107,0.219,0.26,0.91,31,0.155,1
LROC_04112,-68.8969,14.4105,0.164,0.189,0.85,1.37,22,0.19,0
LROC_04113,-65.6197,-14.0279,0.155,0.204,0.91,1.61,20,0.189,1
LROC_04114,16.1459,-62.6795,0.133,0.187,1.14,1.89,23,0.229,1
LROC_04115,-25.4466,-8.7642,0.114,0.201,1.33,1.64,29,0.276,1
LROC_04116,66.7629,37.0107,0.163,0.195,0.23,1.01,78,0.34,1
LROC_04117,-14.9455,174.957,0.106,0.181,0.87,1.25,64,0.36,1
LROC_04118,-57.075,157.5952,0.181,0.2,0.11,0.54,25,0.113,0
LROC_04119,34.355,130.3751,0.178,0.184,0.54,1.36,60,0.305,1
LROC_04120,-33.0635,140.087,0.176,0.183,0.71,1.28,59,0.321,1
LROC_04121,4.0752,-11.5743,0.101,0.19,0.13,0.59,91,0.38,1
LROC_04122,31.6532,56.68,0.177,0.161,0.06,0.74,73,0.299,0
LROC_04123,64.0423,142.224,0.158,0.183,0.16,0.68,39,0.175,1
LROC_04124,46.7506,-38.5377,0.203,0.181,0.41,1.0,26,0.153,1
LROC_04125,28.2178,166.2345,0.12,0.175,1.64,2.19,40,0.357,1
LROC_04126,28.7413,-30.317,0.126,0.215,0.57,1.35,90,0.428,0
LROC_04127,71.3479,36.3898,0.182,0.173,1.04,1.34,51,0.329,0
LROC_04128,-32.6681,75.5297,0.189,0.172,0.14,0.63,37,0.165,1
LROC_04129,-79.8221,162.2131,0.167,0.189,0.08,0.52,79,0.326,1
LROC_04130,-36.4873,-91.9381,0.198,0.175,0.21,0.64,59,0.261,1
LROC_04131,-45.1374,88.6072,0.19,0.164,0.28,1.12,88,0.386,0
LROC_04132,25.8935,7.4936,0.112,0.219,0.6,1.41,49,0.268,1
LROC_04133,21.3939,-83.3194,0.114,0.174,1.6,2.21,62,0.44,0
LROC_04134,14.9538,99.5785,0.093,0.211,0.42,1.1,42,0.218,1
LROC_04135,-77.401,18.8,0.166,0.188,0.55,1.32,15,0.126,1
LROC_04136,36.6045,57.9506,0.185,0.172,0.05,0.47,86,0.35,1
LROC_04137,-28.2351,-63.7556,0.126,0.176,0.05,0.5,55,0.226,0
LROC_04138,26.409,-6.7414,0.122,0.216,0.07,0.62,37,0.156,1
LROC_04139,9.0525,42.2475,0.099,0.197,0.9,1.63,46,0.292,1
LROC_04140,-25.1631,-34.2321,0.1,0.214,0.5,1.09,21,0.144,1
LROC_04141,-58.4678,-108.5859,0.199,0.173,0.16,0.8,89,0.375,1
LROC_04142,-64.893,166.1906,0.176,0.181,0.67,1.12,69,0.356,1
LROC_04143,53.0429,4.1283,0.17,0.201,0.59,1.26,86,0.415,1
LROC_04144,66.9436,84.2113,0.186,0.176,0.07,0.91,57,0.236,1
LROC_04145,23.9661,-32.023,0.123,0.211,0.77,1.26,28,0.204,1
LROC_04146,-63.4505,-52.1526,0.162,0.186,1.09,1.69,28,0.243,1
LROC_04147,-15.6756,-33.4209,0.11,0.22,0.25,0.79,55,0.25,1
LROC_04148,36.6303,-32.6892,0.207,0.188,0.87,1.58,28,0.216,0
LROC_04149,44.7713,15.9048,0.185,0.179,0.17,0.79,42,0.188,0
LROC_04150,-61.085,15.6492,0.173,0.194,1.06,1.52,44,0.303,1
LROC_04151,-79.9951,-1.0246,0.198,0.193,1.82,2.25,93,0.59,1
LROC_04152,33.9419,-131.4771,0.182,0.198,0.44,0.84,68,0.325,1
LROC_04153,-22.9446,-1.4128,0.129,0.196,0.21,1.02,73,0.317,1
LROC_04154,-39.283,-119.1226,0.162,0.203,0.38,1.22,26,0.15,1
LROC_04155,-77.9364,-134.5911,0.174,0.185,0.22,0.84,89,0.382,1
LROC_04156,6.4479,155.7525,0.131,0.218,0.05,0.56,53,0.218,1
LROC_04157,56.1841,37.782,0.154,0.199,0.79,1.44,84,0.431,1
LROC_04158,73.2211,57.4164,0.163,0.191,0.05,0.67,81,0.33,0
LROC_04159,10.5192,-35.3543,0.139,0.204,0.18,0.69,29,0.138,0
LROC_04160,2.3138,147.2331,0.137,0.202,0.96,1.28,18,0.187,1
LROC_04161,-66.391,49.655,0.188,0.18,0.82,1.58,58,0.33,1
LROC_04162,7.8196,96.9012,0.102,0.212,0.06,0.85,53,0.219,1
LROC_04163,-19.2033,-47.3175,0.119,0.203,0.81,1.54,84,0.433,1
LROC_04164,17.1416,165.6043,0.111,0.236,2.0,2.42,51,0.444,0
LROC_04165,-17.8038,115.3661,0.1,0.222,0.06,0.83,72,0.295,1
LROC_04166,-41.5521,127.4214,0.185,0.168,0.4,1.05,46,0.232,1
LROC_04167,-64.8056,-118.0101,0.191,0.17,0.98,1.47,42,0.286,1
LROC_04168,-29.613,-82.4532,0.094,0.234,0.83,1.57,18,0.172,1
LROC_04169,-64.5368,-77.1744,0.188,0.164,0.19,1.07,24,0.119,1
LROC_04170,-51.6965,-82.4727,0.18,0.157,0.13,0.97,41,0.18,0
LROC_04171,77.9738,127.9469,0.181,0.157,1.15,1.82,50,0.338,1
LROC_04172,-8.9434,-168.5215,0.122,0.179,2.35,2.89,19,0.358,1
LROC_04173,5.0995,-152.604,0.093,0.199,1.09,1.71,64,0.387,1
LROC_04174,59.779,-81.3906,0.189,0.157,2.48,3.06,46,0.482,1
LROC_04175,79.291,-108.0457,0.185,0.198,0.7,1.28,37,0.232,1
LROC_04176,13.2343,-96.5305,0.119,0.206,1.98,2.27,91,0.602,1
LROC_04177,49.9958,107.2595,0.163,0.181,0.88,1.58,75,0.406,1
LROC_04178,-27.6894,22.7256,0.129,0.18,1.8,2.48,15,0.276,1
LROC_04179,-31.081,-177.9226,0.205,0.166,0.13,0.69,45,0.196,1
LROC_04180,-15.5674,-25.4438,0.135,0.173,1.27,1.93,33,0.284,0
LROC_04181,27.6012,-33.1614,0.136,0.193,0.16,0.68,68,0.291,0
LROC_04182,29.1507,-138.9797,0.118,0.238,0.05,0.92,48,0.198,1
LROC_04183,-29.5617,63.411,0.114,0.219,0.55,1.24,18,0.138,1
LROC_04184,-58.6864,72.755,0.204,0.165,0.29,0.95,62,0.283,1
LROC_04185,21.1834,79.5216,0.118,0.217,0.05,0.83,62,0.254,0
LROC_04186,-59.4679,82.2495,0.157,0.182,2.95,3.46,63,0.606,1
LROC_04187,12.5588,-179.981,0.129,0.19,0.82,1.58,74,0.394,1
LROC_04188,30.9475,163.4115,0.177,0.206,1.74,2.42,58,0.441,0
LROC_04189,32.0978,113.1152,0.169,0.167,5.25,5.15,48,0.822,1
LROC_04190,40.5555,145.4334,0.194,0.167,0.37,0.79,70,0.324,0
LROC_04191,59.6575,-174.3684,0.187,0.18,0.22,1.01,88,0.378,1
LROC_04192,-0.0066,156.1892,0.097,0.202,0.15,1.01,20,0.098,1
LROC_04193,36.8399,111.5239,0.154,0.2,0.54,1.04,90,0.425,1
LROC_04194,19.0676,121.3989,0.117,0.203,0.7,1.03,90,0.444,1
LROC_04195,-50.1376,-146.4165,0.169,0.194,0.48,0.99,50,0.258,1
LROC_04196,-75.8897,85.9601,0.17,0.192,0.37,0.92,49,0.24,0
LROC_04197,-34.4734,165.57,0.18,0.175,0.14,0.91,39,0.173,1
LROC_04198,-9.1146,64.277,0.124,0.23,0.44,0.82,63,0.305,1
LROC_04199,18.737,25.4021,0.107,0.202,0.07,0.57,69,0.284,1
LROC_04200,55.9935,160.4267,0.172,0.203,1.5,2.2,55,0.4,1
LROC_04201,-48.6007,-20.5426,0.194,0.19,0.05,0.52,71,0.29,1
LROC_04202,-59.912,35.7457,0.186,0.203,0.36,1.1,36,0.187,1
LROC_04203,74.1568,-8.5182,0.189,0.178,0.08,0.65,58,0.242,1
LROC_04204,-62.7129,155.8246,0.163,0.175,1.12,1.74,43,0.306,0
LROC_04205,-3.4414,-152.6095,0.12,0.237,0.28,0.69,85,0.374,0
LROC_04206,13.6902,0.4031,0.137,0.193,0.09,0.62,62,0.259,1
LROC_04207,6.6199,67.3029,0.12,0.194,0.57,1.13,17,0.136,0
LROC_04208,-66.2349,105.0864,0.166,0.182,1.86,2.5,59,0.459,1
LROC_04209,-70.8757,29.8867,0.154,0.176,1.79,2.29,34,0.351,1
LROC_04210,-63.1227,147.2104,0.186,0.184,0.22,0.62,87,0.374,1
LROC_04211,13.694,159.1169,0.126,0.194,0.95,1.66,50,0.314,1
LROC_04212,7.0952,-156.8451,0.131,0.197,0.05,0.47,74,0.302,1
LROC_04213,-42.6015,-35.1466,0.199,0.185,0.11,0.97,92,0.381,0
LROC_04214,22.0439,-171.5548,0.107,0.221,0.52,0.97,32,0.19,0
LROC_04215,51.2108,-61.41,0.19,0.175,0.19,0.81,80,0.343,1
LROC_04216,-73.3474,13.2726,0.189,0.178,1.2,1.52,45,0.324,0
LROC_04217,-0.2992,147.8862,0.134,0.2,2.01,2.49,23,0.333,1
LROC_04218,30.2897,124.7596,0.157,0.183,0.05,0.69,34,0.142,1
LROC_04219,-39.6301,-134.1001,0.169,0.184,0.2,0.79,34,0.16,0
LROC_04220,-30.7567,-146.5091,0.155,0.198,0.43,0.8,61,0.296,1
LROC_04221,18.1821,32.1362,0.116,0.206,0.62,1.4,15,0.134,1
LROC_04222,63.6696,11.5625,0.205,0.174,1.86,2.48,28,0.335,1
LROC_04223,49.5879,-84.104,0.197,0.159,1.67,2.22,15,0.26,0
LROC_04224,13.3008,143.8031,0.115,0.199,0.76,1.37,83,0.423,0
LROC_04225,36.8355,153.8519,0.182,0.167,0.22,0.95,24,0.122,1
LROC_04226,-21.6284,-35.0599,0.094,0.209,1.15,1.51,87,0.486,1
LROC_04227,22.5545,140.5089,0.099,0.235,0.17,1.02,63,0.272,1
LROC_04228,-5.4109,-41.7784,0.11,0.221,2.52,2.81,28,0.414,1
LROC_04229,-49.6102,85.2541,0.2,0.154,0.05,0.77,74,0.302,1
LROC_04230,32.2781,-8.6608,0.167,0.191,0.63,1.27,56,0.3,0
LROC_04231,9.0343,-135.8701,0.139,0.192,0.07,0.78,73,0.3,1
LROC_04232,-22.6205,154.0563,0.133,0.19,0.39,1.19,39,0.203,1
LROC_04233,65.8143,-16.5252,0.187,0.154,0.76,1.23,50,0.291,1
LROC_04234,-76.6505,84.4153,0.186,0.191,0.88,1.57,49,0.302,1
LROC_04235,-29.4763,-47.8174,0.124,0.184,1.15,1.73,25,0.238,0
LROC_04236,-70.899,-173.2029,0.194,0.172,0.67,1.04,24,0.176,1
LROC_04237,42.6444,-143.8091,0.196,0.158,0.22,0.81,22,0.114,1
LROC_04238,32.3372,-1.361,0.205,0.179,1.65,2.3,37,0.346,1
LROC_04239,-26.9836,68.3872,0.097,0.211,1.25,1.68,20,0.23,1
LROC_04240,28.1061,-59.4953,0.131,0.199,0.13,0.76,92,0.384,0
LROC_04241,-16.65,70.3758,0.122,0.204,1.31,1.82,78,0.469,1
LROC_04242,41.0006,71.5088,0.165,0.19,2.7,3.14,87,0.672,1
LROC_04243,-7.3306,73.4169,0.115,0.208,0.76,1.53,60,0.331,1
LROC_04244,-14.0352,-2.6921,0.135,0.199,0.25,0.71,52,0.238,0
LROC_04245,69.5568,149.359,0.151,0.184,0.7,1.28,39,0.24,1
LROC_04246,-39.8593,-3.8893,0.168,0.161,0.31,0.89,16,0.101,0
LROC_04247,-60.7284,-17.9045,0.178,0.163,0.85,1.31,38,0.254,1
LROC_04248,13.5269,-108.2229,0.105,0.224,0.59,1.39,81,0.395,1
LROC_04249,75.0915,-69.2442,0.158,0.184,1.99,2.2,85,0.579,1
LROC_04250,-19.5457,-164.7596,0.112,0.2,0.72,1.11,75,0.386,1
LROC_04251,-70.0741,48.0727,0.194,0.152,0.18,0.93,23,0.114,0
LROC_04252,-25.7112,-90.5271,0.115,0.182,0.97,1.4,59,0.352,0
LROC_04253,0.9491,-70.5041,0.134,0.189,0.27,1.0,30,0.152,1
LROC_04254,-54.0923,97.4932,0.178,0.193,0.24,1.03,28,0.141,0
LROC_04255,25.2964,-62.2004,0.125,0.195,0.37,0.86,40,0.204,1
LROC_04256,79.6399,-92.8095,0.162,0.193,0.05,0.54,60,0.246,1
LROC_04257,-7.7217,-119.1392,0.091,0.21,2.61,2.82,72,0.601,0
LROC_04258,-23.2434,98.949,0.137,0.208,0.57,1.01,88,0.42,1
LROC_04259,-15.8873,-133.3057,0.137,0.193,1.11,1.53,44,0.309,1
LROC_04260,-61.5766,-16.6486,0.197,0.153,0.22,1.03,70,0.306,0
LROC_04261,61.3238,2.4948,0.192,0.17,1.03,1.71,46,0.308,0
LROC_04262,-13.6279,67.4604,0.131,0.229,0.63,0.97,92,0.444,1
LROC_04263,-18.0361,47.9821,0.124,0.231,0.41,1.21,37,0.197,0
LROC_04264,25.5504,111.8594,0.132,0.208,2.65,2.82,31,0.442,0
LROC_04265,-9.2747,-163.8895,0.12,0.204,0.51,1.19,38,0.213,0
LROC_04266,23.7174,-73.2813,0.097,0.221,0.8,1.2,61,0.34,1
LROC_04267,-70.1686,-79.1517,0.209,0.171,0.05,0.48,25,0.106,1
LROC_04268,50.1957,-127.4339,0.199,0.17,0.27,1.02,55,0.252,1
LROC_04269,70.4806,-75.8958,0.204,0.175,1.65,2.12,29,0.314,1
LROC_04270,23.8025,-68.4845,0.133,0.203,1.07,1.66,66,0.392,1
LROC_04271,72.7305,7.8784,0.158,0.184,0.58,1.13,48,0.262,0
LROC_04272,-55.7708,58.9336,0.155,0.172,1.73,1.99,74,0.504,1
LROC_04273,-3.6134,-42.8038,0.108,0.204,0.5,1.22,71,0.344,1
LROC_04274,16.2891,79.0093,0.093,0.23,0.63,1.38,47,0.264,1
LROC_04275,13.0779,-58.9805,0.096,0.216,0.36,0.74,35,0.183,1
LROC_04276,-15.7661,-75.4979,0.1,0.22,0.73,1.24,38,0.24,1
LROC_04277,-25.9065,14.8277,0.132,0.196,0.29,0.94,34,0.171,0
LROC_04278,-59.7082,-171.4621,0.206,0.151,0.37,1.04,82,0.372,1
LROC_04279,-17.3212,-151.2759,0.105,0.209,2.54,2.98,74,0.601,0
LROC_04280,-53.9743,-29.531,0.201,0.154,0.09,0.83,60,0.251,0
LROC_04281,37.4985,159.4486,0.179,0.163,0.08,0.96,47,0.198,0
LROC_04282,-46.5871,79.7442,0.177,0.198,0.05,0.64,45,0.186,1
LROC_04283,-70.6296,-148.2744,0.197,0.165,0.29,0.94,48,0.227,1
LROC_04284,8.3786,124.6745,0.109,0.2,0.38,1.09,36,0.19,0
LROC_04285,15.2368,83.6283,0.1,0.239,0.07,0.76,44,0.184,1
LROC_04286,59.5061,39.9407,0.19,0.187,0.6,1.13,19,0.148,1
LROC_04287,12.3171,115.3055,0.131,0.195,0.66,1.31,55,0.299,1
LROC_04288,-24.7231,-34.5205,0.097,0.223,1.04,1.66,59,0.361,1
LROC_04289,48.4819,-100.2596,0.181,0.175,2.8,3.21,75,0.636,1
LROC_04290,6.4446,4.3284,0.102,0.204,0.72,1.15,27,0.194,1
LROC_04291,-67.3152,17.583,0.16,0.195,0.09,0.73,23,0.103,1
LROC_04292,10.5361,13.7975,0.127,0.198,0.07,0.91,92,0.376,1
LROC_04293,65.283,23.4266,0.156,0.191,1.13,1.85,49,0.332,0
LROC_04294,-16.59,161.5338,0.101,0.23,0.79,1.49,32,0.223,1
LROC_04295,-32.5879,144.8084,0.168,0.198,0.13,0.87,26,0.12,0
LROC_04296,-57.0449,135.2581,0.209,0.158,0.22,0.67,55,0.246,0
LROC_04297,-55.7687,108.5101,0.192,0.181,1.04,1.57,30,0.245,1
LROC_04298,-10.7566,159.6341,0.134,0.183,0.63,1.02,27,0.184,1
LROC_04299,15.3088,-144.5419,0.113,0.216,0.66,1.4,32,0.207,0
LROC_04300,-67.1015,-84.5556,0.178,0.182,0.18,0.71,90,0.382,1
LROC_04301,70.331,-1.7799,0.18,0.185,0.74,1.45,65,0.349,1
LROC_04302,40.8214,124.7524,0.182,0.174,1.1,1.8,47,0.32,0
LROC_04303,13.8598,1.8597,0.11,0.242,1.62,2.3,84,0.53,1
LROC_04304,52.5502,89.2925,0.191,0.161,1.0,1.68,81,0.444,0
LROC_04305,-67.1701,-129.9744,0.179,0.194,0.64,1.26,68,0.349,1
LROC_04306,-3.7058,-89.131,0.132,0.185,0.84,1.46,20,0.181,1
LROC_04307,20.8149,83.4394,0.098,0.223,0.5,1.01,50,0.26,0
LROC_04308,52.5845,-120.6958,0.164,0.195,0.19,0.66,69,0.299,1
LROC_04309,45.3551,-53.5119,0.153,0.192,1.6,1.91,64,0.448,1
LROC_04310,-35.6689,-84.6481,0.192,0.166,0.57,1.0,85,0.408,0
LROC_04311,70.5408,-54.0498,0.209,0.168,0.68,1.48,80,0.402,0
LROC_04312,-60.1047,74.9967,0.177,0.184,3.46,3.6,29,0.531,1
LROC_04313,60.0214,-47.575,0.166,0.212,3.15,3.6,36,0.522,1
LROC_04314,75.3504,19.8948,0.159,0.175,0.66,1.09,63,0.331,1
LROC_04315,-51.6554,-144.0245,0.167,0.177,0.05,0.93,52,0.214,1
LROC_04316,35.5306,109.8064,0.17,0.188,0.38,0.93,22,0.134,1
LROC_04317,-73.5543,-46.8401,0.175,0.177,2.08,2.48,22,0.338,0
LROC_04318,-15.1323,53.4723,0.115,0.207,0.26,0.84,51,0.235,1
LROC_04319,2.6053,81.1403,0.106,0.228,5.42,5.69,86,0.98,1
LROC_04320,12.9032,-104.5221,0.132,0.158,0.07,0.57,92,0.376,1
LROC_04321,69.75,138.483,0.172,0.174,0.63,1.38,39,0.232,1
LROC_04322,27.5601,41.8407,0.107,0.186,0.54,1.21,68,0.337,1
LROC_04323,-2.9955,-25.6589,0.137,0.18,0.22,0.71,35,0.166,1
LROC_04324,49.548,-114.3593,0.208,0.202,2.23,2.44,73,0.56,1
LROC_04325,72.0853,159.2283,0.18,0.188,0.72,1.44,45,0.266,1
LROC_04326,-76.4694,91.8246,0.167,0.199,0.2,0.69,20,0.104,1
LROC_04327,77.2034,-105.1112,0.162,0.186,0.36,1.17,56,0.267,0
LROC_04328,-66.2189,-58.4241,0.192,0.185,0.96,1.33,66,0.379,1
LROC_04329,50.3019,111.4827,0.182,0.152,0.27,0.95,61,0.276,1
LROC_04330,-35.1464,70.444,0.186,0.192,1.59,2.18,42,0.359,1
LROC_04331,-58.8513,95.6823,0.195,0.16,0.14,0.85,50,0.217,1
LROC_04332,-9.6231,-21.1676,0.134,0.192,0.23,0.77,54,0.244,0
LROC_04333,23.0331,77.9315,0.106,0.22,0.12,0.95,27,0.122,1
LROC_04334,-19.0477,-40.8623,0.11,0.215,0.08,0.86,63,0.262,1
LROC_04335,-71.2695,-103.9453,0.182,0.179,0.27,0.9,18,0.104,1
LROC_04336,15.9138,47.7637,0.128,0.182,5.33,5.5,78,0.952,1
LROC_04337,64.3845,171.365,0.182,0.18,0.07,0.75,94,0.384,1
LROC_04338,-18.6855,-68.1837,0.129,0.216,0.18,1.04,37,0.17,1
LROC_04339,-45.3868,-14.0509,0.159,0.18,0.24,1.06,72,0.317,0
LROC_04340,-9.1876,62.6405,0.117,0.227,0.72,1.17,29,0.202,0
LROC_04341,-72.262,14.9423,0.17,0.17,1.03,1.46,93,0.496,0
LROC_04342,51.278,123.634,0.171,0.183,1.05,1.84,60,0.366,1
LROC_04343,52.2145,94.2274,0.155,0.213,0.05,0.56,53,0.218,1
LROC_04344,14.0801,-159.013,0.112,0.199,0.79,1.59,61,0.339,1
LROC_04345,-23.5035,179.4316,0.116,0.224,0.75,1.4,51,0.294,1
LROC_04346,47.9653,90.8649,0.172,0.212,0.55,0.92,55,0.286,1
LROC_04347,8.7499,131.0052,0.127,0.205,0.36,0.89,59,0.279,1
LROC_04348,52.1492,54.4312,0.162,0.179,1.2,1.72,44,0.32,0
LROC_04349,21.0334,128.2626,0.11,0.199,0.32,1.1,85,0.378,1
LROC_04350,45.5049,-139.5421,0.169,0.204,0.2,0.74,82,0.352,1
LROC_04351,15.7701,-54.8144,0.113,0.228,0.28,0.81,21,0.118,1
LROC_04352,-13.7374,135.5115,0.132,0.222,0.43,1.25,61,0.296,1
LROC_04353,73.2713,-107.4041,0.162,0.187,0.18,0.6,61,0.266,1
LROC_04354,6.5782,-151.8328,0.138,0.213,0.7,1.31,93,0.456,1
LROC_04355,16.8143,103.7228,0.1,0.214,1.62,2.11,74,0.49,0
LROC_04356,-44.722,120.775,0.184,0.164,0.68,1.04,19,0.158,0
LROC_04357,20.1041,-121.4452,0.134,0.217,0.44,0.84,62,0.301,0
LROC_04358,11.4572,127.5646,0.128,0.227,1.2,1.67,88,0.496,1
LROC_04359,-50.4259,67.2364,0.16,0.173,1.03,1.39,36,0.268,1
LROC_04360,-70.4661,7.2298,0.157,0.174,0.34,0.95,37,0.189,1
LROC_04361,16.6975,118.8901,0.115,0.209,0.7,1.33,59,0.32,1
LROC_04362,42.1908,-29.0703,0.18,0.193,0.98,1.63,93,0.49,0
LROC_04363,3.7442,-110.1622,0.115,0.191,0.21,0.86,66,0.289,1
LROC_04364,-43.7164,-77.453,0.17,0.187,0.34,0.9,85,0.381,0
LROC_04365,26.6435,1.859,0.112,0.201,0.08,0.54,60,0.25,0
LROC_04366,-67.1831,11.2791,0.165,0.196,3.3,3.49,52,0.604,0
LROC_04367,-9.3066,110.0091,0.117,0.195,0.07,0.67,54,0.224,0
LROC_04368,-53.8613,104.887,0.189,0.187,0.14,0.99,29,0.133,1
LROC_04369,-50.4866,29.292,0.159,0.186,0.49,0.94,83,0.391,1
LROC_04370,-47.633,101.0828,0.187,0.162,1.5,1.96,26,0.284,1
LROC_04371,-18.1269,-110.9616,0.101,0.216,0.33,1.06,91,0.404,1
LROC_04372,-71.816,-161.9768,0.157,0.16,1.1,1.74,81,0.456,1
LROC_04373,-16.353,134.5082,0.12,0.198,0.85,1.65,71,0.386,0
LROC_04374,1.8732,-152.8004,0.128,0.207,0.76,1.18,33,0.223,0
LROC_04375,-2.6729,-91.1922,0.138,0.171,1.4,1.67,44,0.344,0
LROC_04376,-18.7545,70.3148,0.122,0.167,0.05,0.61,93,0.378,1
LROC_04377,54.2635,-32.5987,0.184,0.142,1.99,2.27,32,0.367,0
LROC_04378,-56.7477,135.473,0.156,0.21,1.33,1.87,77,0.468,1
LROC_04379,0.9115,-72.7273,0.099,0.214,2.08,2.72,21,0.334,1
LROC_04380,-70.0734,-175.7263,0.208,0.158,1.18,1.81,74,0.438,0
LROC_04381,-68.6151,-71.764,0.161,0.202,1.58,1.89,92,0.558,0
LROC_04382,11.8185,28.107,0.135,0.193,0.17,0.61,77,0.328,0
LROC_04383,10.5629,-44.6622,0.118,0.211,0.29,1.12,71,0.319,1
LROC_04384,60.4854,12.5542,0.206,0.168,0.28,0.9,89,0.39,0
LROC_04385,9.2598,135.5753,0.127,0.196,0.09,0.94,53,0.223,1
LROC_04386,73.5666,148.4946,0.198,0.175,0.98,1.65,57,0.346,0
LROC_04387,-72.2088,-84.2493,0.154,0.202,0.11,1.0,70,0.293,1
LROC_04388,-64.3188,-13.6294,0.203,0.166,0.05,0.88,24,0.102,1
LROC_04389,-72.9495,17.6918,0.19,0.168,1.12,1.62,34,0.27,0
LROC_04390,-50.3557,161.6805,0.172,0.177,1.76,2.36,78,0.523,1
LROC_04391,6.6032,179.5022,0.119,0.172,1.08,1.61,53,0.342,1
