sample_id,latitude_deg,longitude_deg,diviner_max_temp_k,diviner_min_temp_k,diviner_temp_range_k,psr_cold_trap_flag,ice_stability_depth_cm
DIVINER_03985,68.8637,70.7426,366.9,100.4,266.5,0,999.0
DIVINER_03986,-64.7423,-44.625,363.2,87.5,275.7,0,999.0
DIVINER_03987,-7.9906,159.3395,385.8,105.6,280.2,0,999.0
DIVINER_03988,-26.0073,114.4745,384.3,101.6,282.7,0,999.0
DIVINER_03989,59.3102,31.57,362.6,87.8,274.8,0,999.0
DIVINER_03990,-66.636,-89.2145,364.7,103.8,260.9,0,999.0
DIVINER_03991,-46.2198,-106.6617,377.0,120.9,256.0,0,999.0
DIVINER_03992,40.3949,-57.4615,382.8,98.0,284.8,0,999.0
DIVINER_03993,-71.793,-8.4355,365.6,108.8,256.8,0,999.0
DIVINER_03994,-1.1943,-73.4164,390.5,79.0,311.5,0,999.0
DIVINER_03995,-9.2629,5.3746,381.3,104.7,276.7,0,999.0
DIVINER_03996,-26.4958,-120.4666,379.7,94.3,285.4,0,999.0
DIVINER_03997,-16.8684,171.9766,385.3,97.3,287.9,0,999.0
DIVINER_03998,4.7905,-141.1472,393.1,106.0,287.2,0,999.0
DIVINER_03999,-54.1812,155.4999,376.5,97.6,278.9,0,999.0
DIVINER_04000,11.5193,148.8881,387.9,83.8,304.1,0,999.0
DIVINER_04001,48.8692,9.1298,388.1,115.3,272.8,0,999.0
DIVINER_04002,41.6257,80.9677,387.7,85.5,302.2,0,999.0
DIVINER_04003,-55.376,-23.0226,378.9,91.6,287.3,0,999.0
DIVINER_04004,-56.1201,46.8124,375.8,101.3,274.5,0,999.0
DIVINER_04005,-37.0921,-57.3927,384.2,101.4,282.8,0,999.0
DIVINER_04006,-22.228,-71.5828,389.0,104.3,284.7,0,999.0
DIVINER_04007,-14.6471,28.1627,379.7,101.3,278.3,0,999.0
DIVINER_04008,28.7516,-0.6733,379.8,111.5,268.3,0,999.0
DIVINER_04009,-70.9311,28.6331,362.0,104.9,257.1,0,999.0
DIVINER_04010,-74.4524,-76.8022,361.4,88.1,273.2,0,999.0
DIVINER_04011,-17.2943,-47.8952,387.6,74.0,313.6,0,999.0
DIVINER_04012,31.5462,-149.7967,385.5,101.5,283.9,0,999.0
DIVINER_04013,-49.0503,-161.1805,365.7,114.7,251.0,0,999.0
DIVINER_04014,22.6407,-88.7554,389.4,87.5,302.0,0,999.0
DIVINER_04015,-38.4275,-153.2711,381.6,89.5,292.1,0,999.0
DIVINER_04016,61.7738,-142.6411,368.0,103.5,264.4,0,999.0
DIVINER_04017,63.3104,112.6542,372.6,104.8,267.8,0,999.0
DIVINER_04018,-32.434,-166.0055,378.5,111.2,267.3,0,999.0
DIVINER_04019,-43.201,57.2194,378.0,116.4,261.6,0,999.0
DIVINER_04020,-14.1914,-81.8792,390.2,102.4,287.8,0,999.0
DIVINER_04021,-41.5149,133.7564,375.7,90.7,285.0,0,999.0
DIVINER_04022,27.5814,-5.4028,375.4,91.0,284.4,0,999.0
DIVINER_04023,52.1703,-69.9925,368.8,94.6,274.2,0,999.0
DIVINER_04024,27.6947,6.35,385.1,110.3,274.8,0,999.0
DIVINER_04025,51.8961,-42.4951,373.4,95.0,278.4,0,999.0
DIVINER_04026,-16.4813,23.1484,388.3,109.6,278.6,0,999.0
DIVINER_04027,-54.9893,-138.7682,369.7,84.8,284.9,0,999.0
DIVINER_04028,38.0722,178.9166,374.9,102.9,272.1,0,999.0
DIVINER_04029,-22.3241,-26.7999,387.7,92.5,295.2,0,999.0
DIVINER_04030,27.4033,-54.637,384.7,105.2,279.5,0,999.0
DIVINER_04031,-36.697,75.6755,385.3,97.4,287.8,0,999.0
DIVINER_04032,-67.0033,-48.9962,361.9,108.0,253.9,0,999.0
DIVINER_04033,78.8131,119.9787,347.7,95.7,252.0,0,999.0
DIVINER_04034,-55.0078,-16.4625,359.9,99.7,260.2,0,999.0
DIVINER_04035,78.1474,79.041,356.2,108.1,248.1,0,999.0
DIVINER_04036,76.3648,-141.3168,360.1,99.0,261.1,0,999.0
DIVINER_04037,47.0109,124.6029,376.1,100.6,275.5,0,999.0
DIVINER_04038,25.5077,84.8585,383.3,107.6,275.7,0,999.0
DIVINER_04039,12.4491,-103.782,381.1,99.2,281.9,0,999.0
DIVINER_04040,58.5762,-127.697,361.4,84.2,277.3,0,999.0
DIVINER_04041,-33.6897,-66.1348,385.1,94.3,290.8,0,999.0
DIVINER_04042,-5.171,171.3854,388.7,80.8,307.9,0,999.0
DIVINER_04043,19.1024,-87.5406,386.0,97.5,288.5,0,999.0
DIVINER_04044,-14.2095,-15.7942,381.1,104.7,276.4,0,999.0
DIVINER_04045,-11.6022,-169.1927,384.4,101.2,283.1,0,999.0
DIVINER_04046,-27.1545,-36.9981,385.8,113.9,271.9,0,999.0
DIVINER_04047,10.2771,25.6752,390.8,112.8,278.0,0,999.0
DIVINER_04048,56.0919,163.1249,371.5,102.6,268.9,0,999.0
DIVINER_04049,-47.7555,6.025,383.8,76.1,307.7,0,999.0
DIVINER_04050,69.5093,114.8786,361.1,106.7,254.4,0,999.0
DIVINER_04051,30.254,16.966,391.0,92.3,298.7,0,999.0
DIVINER_04052,51.7237,-165.3174,375.9,108.8,267.1,0,999.0
DIVINER_04053,8.9905,-66.597,390.0,103.1,286.9,0,999.0
DIVINER_04054,44.7227,27.1978,383.1,106.6,276.5,0,999.0
DIVINER_04055,-77.4079,162.2138,355.6,105.0,250.6,0,999.0
DIVINER_04056,50.9409,129.2869,373.6,123.9,249.7,0,999.0
DIVINER_04057,-73.5778,-97.792,355.2,105.2,250.0,0,999.0
DIVINER_04058,62.3861,-100.7605,373.2,87.2,286.0,0,999.0
DIVINER_04059,78.714,-107.5777,359.5,110.7,248.8,0,999.0
DIVINER_04060,-32.9492,152.0996,389.1,95.7,293.4,0,999.0
DIVINER_04061,-46.349,126.9598,378.6,113.5,265.2,0,999.0
DIVINER_04062,42.4581,98.958,385.0,115.4,269.6,0,999.0
DIVINER_04063,-39.5158,-38.6154,377.1,106.2,270.9,0,999.0
DIVINER_04064,58.49,1.5771,375.8,87.2,288.6,0,999.0
DIVINER_04065,-63.5452,-12.8406,365.8,95.4,270.4,0,999.0
DIVINER_04066,-59.8472,-88.7767,370.1,113.4,256.7,0,999.0
DIVINER_04067,76.6642,1.8101,362.9,120.0,242.9,0,999.0
DIVINER_04068,27.8142,-169.0212,397.0,100.6,296.4,0,999.0
DIVINER_04069,55.502,-132.5483,376.8,97.3,279.5,0,999.0
DIVINER_04070,-28.1073,139.1723,389.9,88.2,301.7,0,999.0
DIVINER_04071,28.2374,90.6047,382.5,88.3,294.2,0,999.0
DIVINER_04072,15.0787,-27.7674,389.4,102.3,287.1,0,999.0
DIVINER_04073,16.504,6.1741,387.9,107.0,280.9,0,999.0
DIVINER_04074,29.2052,-46.8004,392.0,85.1,306.8,0,999.0
DIVINER_04075,12.0575,86.6808,388.4,108.3,280.1,0,999.0
DIVINER_04076,-11.35,102.3074,395.9,113.7,282.1,0,999.0
DIVINER_04077,-35.8524,94.7827,375.9,106.3,269.6,0,999.0
DIVINER_04078,42.973,80.1402,386.3,116.5,269.7,0,999.0
DIVINER_04079,-43.7964,-106.3784,374.6,103.6,271.0,0,999.0
DIVINER_04080,30.7767,-58.3308,388.6,103.7,285.0,0,999.0
DIVINER_04081,-42.6667,-10.8556,375.1,103.5,271.6,0,999.0
DIVINER_04082,20.0528,-60.9145,390.7,113.6,277.1,0,999.0
DIVINER_04083,39.5325,91.7785,376.0,105.4,270.7,0,999.0
DIVINER_04084,-45.0058,-61.4327,383.5,94.7,288.8,0,999.0
DIVINER_04085,-70.4091,-130.2364,367.6,104.2,263.4,0,999.0
DIVINER_04086,-59.0442,-36.3454,367.6,104.3,263.2,0,999.0
DIVINER_04087,16.9595,172.7692,391.2,97.9,293.3,0,999.0
DIVINER_04088,55.9114,-98.6827,377.2,110.2,266.9,0,999.0
DIVINER_04089,-72.8005,40.3771,357.2,100.9,256.3,0,999.0
DIVINER_04090,37.4642,-24.1297,376.6,107.1,269.5,0,999.0
DIVINER_04091,-25.389,-154.4312,380.8,105.1,275.7,0,999.0
DIVINER_04092,-3.4355,-4.3644,383.9,92.7,291.1,0,999.0
DIVINER_04093,68.6175,72.7792,359.2,90.2,269.0,0,999.0
DIVINER_04094,-26.8846,4.7592,390.3,92.8,297.5,0,999.0
DIVINER_04095,-5.5461,133.9582,392.6,99.2,293.4,0,999.0
DIVINER_04096,-77.8108,-75.9827,350.0,115.9,234.1,0,999.0
DIVINER_04097,-66.9442,-148.9503,363.1,99.5,263.6,0,999.0
DIVINER_04098,-38.6253,157.1636,375.5,103.7,271.7,0,999.0
DIVINER_04099,-75.5436,-43.8493,364.3,108.7,255.6,0,999.0
DIVINER_04100,21.0201,27.506,385.1,96.4,288.7,0,999.0
DIVINER_04101,-11.7763,105.1211,381.4,95.9,285.6,0,999.0
DIVINER_04102,7.7032,-63.2471,390.5,110.5,280.0,0,999.0
DIVINER_04103,-52.0565,77.8192,377.6,105.7,271.9,0,999.0
DIVINER_04104,-32.6509,-131.2492,378.9,94.4,284.6,0,999.0
DIVINER_04105,26.2119,-75.1343,384.6,95.9,288.7,0,999.0
DIVINER_04106,74.4484,-127.9042,356.2,100.9,255.4,0,999.0
DIVINER_04107,-71.9333,112.043,368.6,103.3,265.3,0,999.0
DIVINER_04108,62.4615,-99.8463,366.3,112.4,253.9,0,999.0
DIVINER_04109,12.301,78.2653,385.5,105.3,280.2,0,999.0
DIVINER_04110,10.2271,159.5874,389.1,90.2,298.9,0,999.0
DIVINER_04111,0.0446,9.998,389.0,92.1,296.8,0,999.0
DIVINER_04112,-68.8969,14.4105,367.8,103.1,264.7,0,999.0
DIVINER_04113,-65.6197,-14.0279,372.6,101.4,271.2,0,999.0
DIVINER_04114,16.1459,-62.6795,394.5,91.6,303.0,0,999.0
DIVINER_04115,-25.4466,-8.7642,384.2,110.5,273.7,0,999.0
DIVINER_04116,66.7629,37.0107,367.3,77.5,289.8,0,999.0
DIVINER_04117,-14.9455,174.957,396.1,103.4,292.7,0,999.0
DIVINER_04118,-57.075,157.5952,379.4,84.5,294.8,0,999.0
DIVINER_04119,34.355,130.3751,378.6,108.8,269.8,0,999.0
DIVINER_04120,-33.0635,140.087,386.5,97.4,289.1,0,999.0
DIVINER_04121,4.0752,-11.5743,392.0,107.5,284.5,0,999.0
DIVINER_04122,31.6532,56.68,388.7,96.1,292.6,0,999.0
DIVINER_04123,64.0423,142.224,373.7,113.3,260.5,0,999.0
DIVINER_04124,46.7506,-38.5377,372.2,81.3,290.9,0,999.0
DIVINER_04125,28.2178,166.2345,381.8,108.8,273.0,0,999.0
DIVINER_04126,28.7413,-30.317,389.6,93.9,295.7,0,999.0
DIVINER_04127,71.3479,36.3898,363.5,103.8,259.8,0,999.0
DIVINER_04128,-32.6681,75.5297,372.5,104.2,268.4,0,999.0
DIVINER_04129,-79.8221,162.2131,348.7,86.1,262.7,0,999.0
DIVINER_04130,-36.4873,-91.9381,385.5,110.0,275.5,0,999.0
DIVINER_04131,-45.1374,88.6072,382.4,103.9,278.5,0,999.0
DIVINER_04132,25.8935,7.4936,379.2,101.2,278.1,0,999.0
DIVINER_04133,21.3939,-83.3194,392.7,103.9,288.9,0,999.0
DIVINER_04134,14.9538,99.5785,387.7,101.3,286.4,0,999.0
DIVINER_04135,-77.401,18.8,353.6,108.3,245.3,0,999.0
DIVINER_04136,36.6045,57.9506,379.3,95.3,284.0,0,999.0
DIVINER_04137,-28.2351,-63.7556,379.1,108.4,270.8,0,999.0
DIVINER_04138,26.409,-6.7414,382.7,105.7,277.0,0,999.0
DIVINER_04139,9.0525,42.2475,380.2,98.3,281.9,0,999.0
DIVINER_04140,-25.1631,-34.2321,385.8,118.5,267.4,0,999.0
DIVINER_04141,-58.4678,-108.5859,373.9,104.5,269.3,0,999.0
DIVINER_04142,-64.893,166.1906,360.2,102.0,258.3,0,999.0
DIVINER_04143,53.0429,4.1283,374.1,105.7,268.4,0,999.0
DIVINER_04144,66.9436,84.2113,361.6,99.0,262.7,0,999.0
DIVINER_04145,23.9661,-32.023,389.9,112.0,277.9,0,999.0
DIVINER_04146,-63.4505,-52.1526,356.3,99.8,256.5,0,999.0
DIVINER_04147,-15.6756,-33.4209,392.1,108.2,283.9,0,999.0
DIVINER_04148,36.6303,-32.6892,373.0,89.3,283.7,0,999.0
DIVINER_04149,44.7713,15.9048,377.3,82.0,295.3,0,999.0
DIVINER_04150,-61.085,15.6492,365.8,104.0,261.8,0,999.0
DIVINER_04151,-79.9951,-1.0246,355.1,96.2,259.0,0,999.0
DIVINER_04152,33.9419,-131.4771,375.5,98.1,277.5,0,999.0
DIVINER_04153,-22.9446,-1.4128,395.1,76.6,318.6,0,999.0
DIVINER_04154,-39.283,-119.1226,374.5,117.0,257.5,0,999.0
DIVINER_04155,-77.9364,-134.5911,352.3,101.0,251.3,0,999.0
DIVINER_04156,6.4479,155.7525,398.7,113.3,285.4,0,999.0
DIVINER_04157,56.1841,37.782,373.9,86.1,287.8,0,999.0
DIVINER_04158,73.2211,57.4164,355.3,101.0,254.3,0,999.0
DIVINER_04159,10.5192,-35.3543,388.7,104.1,284.6,0,999.0
DIVINER_04160,2.3138,147.2331,388.8,101.3,287.4,0,999.0
DIVINER_04161,-66.391,49.655,357.6,102.3,255.2,0,999.0
DIVINER_04162,7.8196,96.9012,385.8,86.1,299.7,0,999.0
DIVINER_04163,-19.2033,-47.3175,387.6,103.2,284.5,0,999.0
DIVINER_04164,17.1416,165.6043,394.6,91.6,303.0,0,999.0
DIVINER_04165,-17.8038,115.3661,387.1,93.8,293.3,0,999.0
DIVINER_04166,-41.5521,127.4214,379.4,100.2,279.2,0,999.0
DIVINER_04167,-64.8056,-118.0101,363.0,96.5,266.5,0,999.0
DIVINER_04168,-29.613,-82.4532,390.3,97.1,293.2,0,999.0
DIVINER_04169,-64.5368,-77.1744,371.7,111.2,260.5,0,999.0
DIVINER_04170,-51.6965,-82.4727,378.7,98.4,280.3,0,999.0
DIVINER_04171,77.9738,127.9469,358.9,96.0,262.9,0,999.0
DIVINER_04172,-8.9434,-168.5215,381.5,98.8,282.8,0,999.0
DIVINER_04173,5.0995,-152.604,395.3,88.9,306.4,0,999.0
DIVINER_04174,59.779,-81.3906,370.4,101.6,268.8,0,999.0
DIVINER_04175,79.291,-108.0457,355.9,107.2,248.7,0,999.0
DIVINER_04176,13.2343,-96.5305,391.2,103.1,288.0,0,999.0
DIVINER_04177,49.9958,107.2595,376.8,100.4,276.5,0,999.0
DIVINER_04178,-27.6894,22.7256,380.1,106.0,274.1,0,999.0
DIVINER_04179,-31.081,-177.9226,382.7,94.5,288.2,0,999.0
DIVINER_04180,-15.5674,-25.4438,379.0,100.4,278.6,0,999.0
DIVINER_04181,27.6012,-33.1614,385.9,114.0,271.9,0,999.0
DIVINER_04182,29.1507,-138.9797,391.6,97.1,294.5,0,999.0
DIVINER_04183,-29.5617,63.411,375.8,106.1,269.7,0,999.0
DIVINER_04184,-58.6864,72.755,371.4,106.3,265.1,0,999.0
DIVINER_04185,21.1834,79.5216,390.6,92.4,298.2,0,999.0
DIVINER_04186,-59.4679,82.2495,374.4,106.9,267.5,0,999.0
DIVINER_04187,12.5588,-179.981,385.3,93.9,291.4,0,999.0
DIVINER_04188,30.9475,163.4115,378.8,104.3,274.5,0,999.0
DIVINER_04189,32.0978,113.1152,381.0,93.8,287.2,0,999.0
DIVINER_04190,40.5555,145.4334,386.3,102.8,283.5,0,999.0
DIVINER_04191,59.6575,-174.3684,361.7,101.3,260.4,0,999.0
DIVINER_04192,-0.0066,156.1892,383.9,101.1,282.8,0,999.0
DIVINER_04193,36.8399,111.5239,379.7,102.7,277.0,0,999.0
DIVINER_04194,19.0676,121.3989,382.9,94.7,288.2,0,999.0
DIVINER_04195,-50.1376,-146.4165,375.4,88.3,287.1,0,999.0
DIVINER_04196,-75.8897,85.9601,366.8,100.8,266.0,0,999.0
DIVINER_04197,-34.4734,165.57,377.0,111.0,265.9,0,999.0
DIVINER_04198,-9.1146,64.277,388.8,105.8,282.9,0,999.0
DIVINER_04199,18.737,25.4021,387.8,104.5,283.4,0,999.0
DIVINER_04200,55.9935,160.4267,370.7,94.9,275.8,0,999.0
DIVINER_04201,-48.6007,-20.5426,368.6,101.9,266.7,0,999.0
DIVINER_04202,-59.912,35.7457,366.9,91.7,275.2,0,999.0
DIVINER_04203,74.1568,-8.5182,357.7,95.8,262.0,0,999.0
DIVINER_04204,-62.7129,155.8246,371.5,103.6,267.9,0,999.0
DIVINER_04205,-3.4414,-152.6095,392.0,81.8,310.2,0,999.0
DIVINER_04206,13.6902,0.4031,381.1,117.3,263.8,0,999.0
DIVINER_04207,6.6199,67.3029,387.8,86.7,301.1,0,999.0
DIVINER_04208,-66.2349,105.0864,363.6,118.9,244.7,0,999.0
DIVINER_04209,-70.8757,29.8867,372.9,91.6,281.3,0,999.0
DIVINER_04210,-63.1227,147.2104,369.5,91.5,278.0,0,999.0
DIVINER_04211,13.694,159.1169,383.5,96.0,287.5,0,999.0
DIVINER_04212,7.0952,-156.8451,385.8,95.6,290.2,0,999.0
DIVINER_04213,-42.6015,-35.1466,377.6,93.9,283.6,0,999.0
DIVINER_04214,22.0439,-171.5548,388.9,96.3,292.6,0,999.0
DIVINER_04215,51.2108,-61.41,377.5,100.9,276.6,0,999.0
DIVINER_04216,-73.3474,13.2726,362.5,91.0,271.4,0,999.0
DIVINER_04217,-0.2992,147.8862,389.0,108.4,280.5,0,999.0
DIVINER_04218,30.2897,124.7596,383.9,114.1,269.7,0,999.0
DIVINER_04219,-39.6301,-134.1001,380.2,80.6,299.6,0,999.0
DIVINER_04220,-30.7567,-146.5091,375.5,118.6,256.9,0,999.0
DIVINER_04221,18.1821,32.1362,387.7,107.7,280.0,0,999.0
DIVINER_04222,63.6696,11.5625,364.9,102.6,262.3,0,999.0
DIVINER_04223,49.5879,-84.104,367.7,94.3,273.4,0,999.0
DIVINER_04224,13.3008,143.8031,401.0,101.7,299.4,0,999.0
DIVINER_04225,36.8355,153.8519,383.6,109.0,274.6,0,999.0
DIVINER_04226,-21.6284,-35.0599,387.2,126.1,261.2,0,999.0
DIVINER_04227,22.5545,140.5089,385.1,121.9,263.2,0,999.0
DIVINER_04228,-5.4109,-41.7784,393.5,84.7,308.8,0,999.0
DIVINER_04229,-49.6102,85.2541,370.1,97.9,272.2,0,999.0
DIVINER_04230,32.2781,-8.6608,382.3,100.8,281.5,0,999.0
DIVINER_04231,9.0343,-135.8701,384.7,113.4,271.3,0,999.0
DIVINER_04232,-22.6205,154.0563,390.5,99.2,291.4,0,999.0
DIVINER_04233,65.8143,-16.5252,362.3,92.4,269.8,0,999.0
DIVINER_04234,-76.6505,84.4153,364.7,100.5,264.2,0,999.0
DIVINER_04235,-29.4763,-47.8174,384.3,96.1,288.2,0,999.0
DIVINER_04236,-70.899,-173.2029,367.0,109.9,257.1,0,999.0
DIVINER_04237,42.6444,-143.8091,381.4,123.9,257.5,0,999.0
DIVINER_04238,32.3372,-1.361,389.1,109.1,280.0,0,999.0
DIVINER_04239,-26.9836,68.3872,381.0,109.5,271.5,0,999.0
DIVINER_04240,28.1061,-59.4953,389.8,112.4,277.5,0,999.0
DIVINER_04241,-16.65,70.3758,379.0,104.5,274.5,0,999.0
DIVINER_04242,41.0006,71.5088,380.4,96.0,284.4,0,999.0
DIVINER_04243,-7.3306,73.4169,386.9,97.0,289.9,0,999.0
DIVINER_04244,-14.0352,-2.6921,381.8,111.0,270.8,0,999.0
DIVINER_04245,69.5568,149.359,359.5,102.9,256.6,0,999.0
DIVINER_04246,-39.8593,-3.8893,377.5,90.2,287.3,0,999.0
DIVINER_04247,-60.7284,-17.9045,368.6,113.1,255.5,0,999.0
DIVINER_04248,13.5269,-108.2229,386.3,92.3,294.0,0,999.0
DIVINER_04249,75.0915,-69.2442,360.7,88.7,272.0,0,999.0
DIVINER_04250,-19.5457,-164.7596,383.5,91.2,292.3,0,999.0
DIVINER_04251,-70.0741,48.0727,361.2,103.1,258.2,0,999.0
DIVINER_04252,-25.7112,-90.5271,384.6,109.7,274.9,0,999.0
DIVINER_04253,0.9491,-70.5041,390.9,102.5,288.4,0,999.0
DIVINER_04254,-54.0923,97.4932,377.7,94.4,283.3,0,999.0
DIVINER_04255,25.2964,-62.2004,390.4,91.9,298.5,0,999.0
DIVINER_04256,79.6399,-92.8095,358.4,107.7,250.7,0,999.0
DIVINER_04257,-7.7217,-119.1392,391.8,99.1,292.7,0,999.0
DIVINER_04258,-23.2434,98.949,388.3,103.4,284.9,0,999.0
DIVINER_04259,-15.8873,-133.3057,386.9,98.6,288.3,0,999.0
DIVINER_04260,-61.5766,-16.6486,373.5,103.0,270.5,0,999.0
DIVINER_04261,61.3238,2.4948,364.6,103.9,260.7,0,999.0
DIVINER_04262,-13.6279,67.4604,378.6,124.3,254.4,0,999.0
DIVINER_04263,-18.0361,47.9821,382.8,104.0,278.8,0,999.0
DIVINER_04264,25.5504,111.8594,393.1,96.1,297.0,0,999.0
DIVINER_04265,-9.2747,-163.8895,388.0,101.8,286.2,0,999.0
DIVINER_04266,23.7174,-73.2813,388.0,90.5,297.5,0,999.0
DIVINER_04267,-70.1686,-79.1517,362.2,90.4,271.8,0,999.0
DIVINER_04268,50.1957,-127.4339,378.4,112.5,265.9,0,999.0
DIVINER_04269,70.4806,-75.8958,363.7,103.0,260.7,0,999.0
DIVINER_04270,23.8025,-68.4845,386.3,111.2,275.1,0,999.0
DIVINER_04271,72.7305,7.8784,364.9,83.8,281.2,0,999.0
DIVINER_04272,-55.7708,58.9336,370.2,90.2,279.9,0,999.0
DIVINER_04273,-3.6134,-42.8038,391.8,103.0,288.8,0,999.0
DIVINER_04274,16.2891,79.0093,387.5,91.8,295.8,0,999.0
DIVINER_04275,13.0779,-58.9805,388.4,85.8,302.7,0,999.0
DIVINER_04276,-15.7661,-75.4979,384.4,89.2,295.2,0,999.0
DIVINER_04277,-25.9065,14.8277,384.9,96.8,288.1,0,999.0
DIVINER_04278,-59.7082,-171.4621,367.5,104.1,263.3,0,999.0
DIVINER_04279,-17.3212,-151.2759,393.8,117.2,276.7,0,999.0
DIVINER_04280,-53.9743,-29.531,365.1,89.5,275.6,0,999.0
DIVINER_04281,37.4985,159.4486,386.2,90.0,296.2,0,999.0
DIVINER_04282,-46.5871,79.7442,368.8,85.5,283.3,0,999.0
DIVINER_04283,-70.6296,-148.2744,366.0,105.7,260.2,0,999.0
DIVINER_04284,8.3786,124.6745,385.4,101.2,284.1,0,999.0
DIVINER_04285,15.2368,83.6283,391.4,90.4,301.1,0,999.0
DIVINER_04286,59.5061,39.9407,369.7,91.7,278.0,0,999.0
DIVINER_04287,12.3171,115.3055,381.9,98.8,283.2,0,999.0
DIVINER_04288,-24.7231,-34.5205,393.1,99.3,293.8,0,999.0
DIVINER_04289,48.4819,-100.2596,380.4,89.6,290.8,0,999.0
DIVINER_04290,6.4446,4.3284,392.3,101.8,290.5,0,999.0
DIVINER_04291,-67.3152,17.583,362.2,86.2,276.0,0,999.0
DIVINER_04292,10.5361,13.7975,393.4,100.5,292.9,0,999.0
DIVINER_04293,65.283,23.4266,360.3,98.2,262.1,0,999.0
DIVINER_04294,-16.59,161.5338,377.2,104.0,273.2,0,999.0
DIVINER_04295,-32.5879,144.8084,375.9,112.1,263.8,0,999.0
DIVINER_04296,-57.0449,135.2581,367.1,96.3,270.9,0,999.0
DIVINER_04297,-55.7687,108.5101,368.7,100.0,268.7,0,999.0
DIVINER_04298,-10.7566,159.6341,387.1,80.2,306.9,0,999.0
DIVINER_04299,15.3088,-144.5419,386.6,119.7,266.9,0,999.0
DIVINER_04300,-67.1015,-84.5556,362.3,81.4,280.9,0,999.0
DIVINER_04301,70.331,-1.7799,352.9,99.2,253.7,0,999.0
DIVINER_04302,40.8214,124.7524,381.2,74.5,306.7,0,999.0
DIVINER_04303,13.8598,1.8597,387.5,91.7,295.8,0,999.0
DIVINER_04304,52.5502,89.2925,370.8,117.4,253.5,0,999.0
DIVINER_04305,-67.1701,-129.9744,372.5,111.4,261.1,0,999.0
DIVINER_04306,-3.7058,-89.131,388.7,109.9,278.9,0,999.0
DIVINER_04307,20.8149,83.4394,387.7,98.1,289.6,0,999.0
DIVINER_04308,52.5845,-120.6958,378.3,116.5,261.8,0,999.0
DIVINER_04309,45.3551,-53.5119,370.7,102.6,268.1,0,999.0
DIVINER_04310,-35.6689,-84.6481,382.4,106.9,275.5,0,999.0
DIVINER_04311,70.5408,-54.0498,367.3,126.5,240.8,0,999.0
DIVINER_04312,-60.1047,74.9967,369.5,110.9,258.6,0,999.0
DIVINER_04313,60.0214,-47.575,363.5,99.3,264.1,0,999.0
DIVINER_04314,75.3504,19.8948,357.7,105.1,252.6,0,999.0
DIVINER_04315,-51.6554,-144.0245,375.8,114.0,261.7,0,999.0
DIVINER_04316,35.5306,109.8064,372.0,106.2,265.8,0,999.0
DIVINER_04317,-73.5543,-46.8401,354.6,107.8,246.7,0,999.0
DIVINER_04318,-15.1323,53.4723,398.5,112.9,285.6,0,999.0
DIVINER_04319,2.6053,81.1403,392.4,125.3,267.1,0,999.0
DIVINER_04320,12.9032,-104.5221,396.4,90.7,305.8,0,999.0
DIVINER_04321,69.75,138.483,368.2,107.0,261.2,0,999.0
DIVINER_04322,27.5601,41.8407,387.4,104.6,282.8,0,999.0
DIVINER_04323,-2.9955,-25.6589,388.4,96.1,292.3,0,999.0
DIVINER_04324,49.548,-114.3593,377.9,93.5,284.3,0,999.0
DIVINER_04325,72.0853,159.2283,369.6,116.5,253.0,0,999.0
DIVINER_04326,-76.4694,91.8246,363.5,89.8,273.7,0,999.0
DIVINER_04327,77.2034,-105.1112,359.7,85.9,273.8,0,999.0
DIVINER_04328,-66.2189,-58.4241,365.3,94.4,270.9,0,999.0
DIVINER_04329,50.3019,111.4827,378.0,82.2,295.9,0,999.0
DIVINER_04330,-35.1464,70.444,380.0,91.5,288.5,0,999.0
DIVINER_04331,-58.8513,95.6823,373.2,89.5,283.7,0,999.0
DIVINER_04332,-9.6231,-21.1676,385.9,100.9,285.1,0,999.0
DIVINER_04333,23.0331,77.9315,385.0,114.5,270.6,0,999.0
DIVINER_04334,-19.0477,-40.8623,382.7,94.1,288.6,0,999.0
DIVINER_04335,-71.2695,-103.9453,360.6,108.7,252.0,0,999.0
DIVINER_04336,15.9138,47.7637,385.0,107.5,277.5,0,999.0
DIVINER_04337,64.3845,171.365,375.8,77.8,298.0,0,999.0
DIVINER_04338,-18.6855,-68.1837,383.4,94.5,288.9,0,999.0
DIVINER_04339,-45.3868,-14.0509,380.0,96.2,283.8,0,999.0
DIVINER_04340,-9.1876,62.6405,384.8,103.8,280.9,0,999.0
DIVINER_04341,-72.262,14.9423,362.4,105.7,256.7,0,999.0
DIVINER_04342,51.278,123.634,376.5,103.3,273.2,0,999.0
DIVINER_04343,52.2145,94.2274,365.3,91.1,274.2,0,999.0
DIVINER_04344,14.0801,-159.013,381.8,93.7,288.1,0,999.0
DIVINER_04345,-23.5035,179.4316,381.9,85.0,296.9,0,999.0
DIVINER_04346,47.9653,90.8649,370.3,100.7,269.6,0,999.0
DIVINER_04347,8.7499,131.0052,390.0,96.3,293.6,0,999.0
DIVINER_04348,52.1492,54.4312,375.8,105.3,270.4,0,999.0
DIVINER_04349,21.0334,128.2626,382.0,107.0,275.1,0,999.0
DIVINER_04350,45.5049,-139.5421,378.7,96.7,282.0,0,999.0
DIVINER_04351,15.7701,-54.8144,386.4,102.8,283.6,0,999.0
DIVINER_04352,-13.7374,135.5115,388.4,97.8,290.5,0,999.0
