sample_id,latitude_deg,longitude_deg,m3_plagioclase_pct,m3_pyroxene_pct,m3_olivine_pct,ilmenite_tio2_pct,feo_iron_oxide_pct,thorium_ppm,m3_3um_h2o_band_depth,regolith_depth_m,isru_oxygen_potential_pct
PDS_M3_04035,78.1474,79.041,73.9,18.3,7.8,0.6,3.89,1.56,0.01,4.5,43.4
PDS_M3_04036,76.3648,-141.3168,62.0,29.6,8.4,0.63,5.26,1.14,0.023,7.6,43.5
PDS_M3_04037,47.0109,124.6029,69.2,20.9,9.9,0.34,2.71,1.08,0.021,6.4,42.7
PDS_M3_04038,25.5077,84.8585,70.3,22.6,7.1,0.5,4.9,1.24,0.003,6.4,43.9
PDS_M3_04039,12.4491,-103.782,65.6,24.8,9.6,0.61,3.71,0.85,0.008,5.0,43.3
PDS_M3_04040,58.5762,-127.697,70.8,19.1,10.1,0.68,4.5,1.26,0.007,6.0,43.4
PDS_M3_04041,-33.6897,-66.1348,23.3,47.6,20.0,4.67,10.11,1.59,0.015,5.0,41.3
PDS_M3_04042,-5.171,171.3854,65.5,27.2,7.3,0.45,3.09,0.71,0.017,7.3,43.3
PDS_M3_04043,19.1024,-87.5406,67.7,22.0,10.3,0.42,5.0,0.71,0.02,7.3,43.4
PDS_M3_04044,-14.2095,-15.7942,29.4,48.1,20.0,7.34,18.3,4.32,0.014,5.6,42.2
PDS_M3_04045,-11.6022,-169.1927,57.3,34.2,8.5,0.12,4.29,1.25,0.013,5.1,42.8
PDS_M3_04046,-27.1545,-36.9981,18.4,49.4,20.0,6.33,13.15,3.97,0.017,6.7,41.3
PDS_M3_04047,10.2771,25.6752,22.3,51.3,20.0,2.66,15.01,5.96,0.034,6.6,41.9
PDS_M3_04048,56.0919,163.1249,68.3,21.3,10.4,0.38,4.87,1.51,0.006,4.4,43.2
PDS_M3_04049,-47.7555,6.025,62.1,28.8,9.1,0.25,3.82,1.23,0.004,5.5,43.4
PDS_M3_04050,69.5093,114.8786,66.9,24.2,8.9,0.68,4.87,0.91,0.012,8.4,42.9
PDS_M3_04051,30.254,16.966,23.3,45.8,20.0,2.92,13.85,4.58,0.011,5.8,42.1
PDS_M3_04052,51.7237,-165.3174,68.0,22.7,9.3,0.6,4.06,1.19,0.011,6.1,44.0
PDS_M3_04053,8.9905,-66.597,32.9,41.2,20.0,6.03,18.31,5.02,0.015,6.5,42.1
PDS_M3_04054,44.7227,27.1978,69.2,22.1,8.7,0.23,4.56,1.48,0.008,5.1,44.0
PDS_M3_04055,-77.4079,162.2138,60.6,30.9,8.5,0.48,4.36,1.17,0.011,6.7,43.4
PDS_M3_04056,50.9409,129.2869,71.7,19.4,8.9,0.32,4.66,1.14,0.013,6.3,43.6
PDS_M3_04057,-73.5778,-97.792,60.5,31.0,8.5,0.49,4.12,0.81,0.013,7.2,43.1
PDS_M3_04058,62.3861,-100.7605,62.4,29.2,8.4,0.72,5.16,1.29,0.014,3.8,43.0
PDS_M3_04059,78.714,-107.5777,61.7,27.3,11.0,0.43,4.18,1.44,0.014,6.2,43.6
PDS_M3_04060,-32.9492,152.0996,66.9,24.8,8.3,0.69,4.86,1.06,0.01,6.1,43.7
PDS_M3_04061,-46.349,126.9598,65.9,26.1,8.0,0.5,3.35,1.38,0.013,4.1,42.9
PDS_M3_04062,42.4581,98.958,68.0,23.6,8.4,0.59,2.76,0.98,0.015,5.5,43.4
PDS_M3_04063,-39.5158,-38.6154,21.7,48.6,20.0,9.27,14.04,1.97,0.021,6.3,41.4
PDS_M3_04064,58.49,1.5771,74.0,15.4,10.6,0.55,3.89,1.73,0.006,5.9,43.8
PDS_M3_04065,-63.5452,-12.8406,73.0,16.8,10.2,0.52,4.05,0.99,0.015,5.8,43.9
PDS_M3_04066,-59.8472,-88.7767,67.0,22.6,10.4,0.4,2.33,1.26,0.016,5.8,42.7
PDS_M3_04067,76.6642,1.8101,65.1,24.5,10.4,0.73,5.56,0.98,0.016,5.2,43.2
PDS_M3_04068,27.8142,-169.0212,64.5,24.8,10.7,0.38,4.28,1.18,0.016,8.2,43.4
PDS_M3_04069,55.502,-132.5483,66.1,26.0,7.9,0.21,5.27,1.31,0.007,6.2,43.4
PDS_M3_04070,-28.1073,139.1723,59.6,31.6,8.8,0.57,3.09,0.83,0.016,6.2,43.8
PDS_M3_04071,28.2374,90.6047,62.2,29.3,8.5,0.24,4.28,0.89,0.016,4.2,42.5
PDS_M3_04072,15.0787,-27.7674,25.6,48.0,20.0,4.74,14.99,4.9,0.018,5.4,42.4
PDS_M3_04073,16.504,6.1741,19.0,51.9,20.0,5.6,13.27,3.63,0.014,5.2,41.3
PDS_M3_04074,29.2052,-46.8004,17.4,49.5,20.0,8.26,15.29,2.84,0.012,5.8,40.8
PDS_M3_04075,12.0575,86.6808,66.2,24.3,9.5,0.41,3.09,1.18,0.021,5.4,43.4
PDS_M3_04076,-11.35,102.3074,65.8,25.7,8.5,0.4,4.45,1.66,0.008,5.1,43.3
PDS_M3_04077,-35.8524,94.7827,65.6,26.2,8.2,0.64,3.53,1.31,0.007,5.5,43.3
PDS_M3_04078,42.973,80.1402,66.1,25.5,8.4,0.27,3.71,1.66,0.008,4.5,43.5
PDS_M3_04079,-43.7964,-106.3784,64.0,25.8,10.2,0.57,4.21,1.61,0.017,6.5,43.5
PDS_M3_04080,30.7767,-58.3308,24.3,57.5,18.2,6.72,14.98,5.65,0.011,6.8,41.6
PDS_M3_04081,-42.6667,-10.8556,68.2,20.9,10.9,0.53,3.96,1.54,0.014,6.4,43.7
PDS_M3_04082,20.0528,-60.9145,15.0,49.2,20.0,7.17,13.47,3.71,0.023,6.8,40.7
PDS_M3_04083,39.5325,91.7785,75.5,15.6,8.9,0.43,4.08,1.36,0.008,6.7,43.6
PDS_M3_04084,-45.0058,-61.4327,79.4,12.6,8.0,0.38,3.88,1.46,0.005,4.3,44.2
PDS_M3_04085,-70.4091,-130.2364,75.0,15.3,9.7,0.35,4.1,1.01,0.02,7.6,43.7
PDS_M3_04086,-59.0442,-36.3454,71.3,18.8,9.9,0.47,3.31,1.2,0.01,6.8,43.5
PDS_M3_04087,16.9595,172.7692,72.6,18.5,8.9,0.55,4.33,0.97,0.008,3.5,43.4
PDS_M3_04088,55.9114,-98.6827,79.1,13.0,7.9,0.69,4.78,1.79,0.014,4.9,43.9
PDS_M3_04089,-72.8005,40.3771,72.6,18.2,9.2,0.16,4.45,0.87,0.014,4.3,43.4
PDS_M3_04090,37.4642,-24.1297,31.2,52.5,16.3,7.16,18.7,1.61,0.01,6.3,42.3
PDS_M3_04091,-25.389,-154.4312,70.4,18.8,10.8,0.69,4.68,0.85,0.018,5.2,43.3
PDS_M3_04092,-3.4355,-4.3644,17.7,49.7,20.0,7.74,15.49,5.17,0.01,5.8,42.2
PDS_M3_04093,68.6175,72.7792,62.0,29.8,8.2,0.47,4.23,1.08,0.01,7.9,43.4
PDS_M3_04094,-26.8846,4.7592,21.0,44.8,20.0,2.6,19.71,2.26,0.004,7.5,42.5
PDS_M3_04095,-5.5461,133.9582,74.6,15.5,9.9,0.42,3.96,1.11,0.002,4.7,43.5
PDS_M3_04096,-77.8108,-75.9827,57.1,33.1,9.8,0.75,4.69,0.95,0.016,6.3,43.5
PDS_M3_04097,-66.9442,-148.9503,60.5,30.1,9.4,0.52,4.71,1.24,0.007,8.0,42.6
PDS_M3_04098,-38.6253,157.1636,66.9,23.6,9.5,0.38,3.59,1.45,0.014,4.7,43.6
PDS_M3_04099,-75.5436,-43.8493,70.1,20.5,9.4,0.4,4.75,1.16,0.027,7.0,43.4
PDS_M3_04100,21.0201,27.506,22.3,46.1,20.0,7.01,16.24,2.71,0.018,5.6,41.8
PDS_M3_04101,-11.7763,105.1211,67.2,22.1,10.7,0.33,4.54,1.13,0.015,4.7,43.6
PDS_M3_04102,7.7032,-63.2471,30.8,53.9,15.3,2.17,14.72,7.1,0.018,7.6,42.4
PDS_M3_04103,-52.0565,77.8192,68.4,24.5,7.1,0.47,4.42,1.31,0.028,5.3,43.7
PDS_M3_04104,-32.6509,-131.2492,73.6,18.0,8.4,0.27,4.3,1.17,0.004,5.6,43.7
PDS_M3_04105,26.2119,-75.1343,15.9,50.0,20.0,2.65,16.32,3.66,0.014,5.4,41.8
PDS_M3_04106,74.4484,-127.9042,63.1,28.4,8.5,0.67,4.42,1.56,0.024,7.1,43.1
PDS_M3_04107,-71.9333,112.043,73.1,17.5,9.4,0.61,3.78,1.07,0.017,7.0,43.3
PDS_M3_04108,62.4615,-99.8463,70.2,22.7,7.1,0.34,3.27,1.29,0.022,4.9,43.5
PDS_M3_04109,12.301,78.2653,60.9,28.6,10.5,0.28,4.27,1.42,0.011,5.9,42.3
PDS_M3_04110,10.2271,159.5874,63.2,27.4,9.4,0.66,5.08,1.22,0.007,6.2,43.4
PDS_M3_04111,0.0446,9.998,23.3,47.6,20.0,4.72,12.91,1.26,0.026,7.0,42.2
PDS_M3_04112,-68.8969,14.4105,62.5,29.3,8.2,0.51,4.56,1.14,0.015,5.1,43.4
PDS_M3_04113,-65.6197,-14.0279,73.6,17.5,8.9,0.36,3.79,1.18,0.02,7.5,43.3
PDS_M3_04114,16.1459,-62.6795,25.2,46.5,20.0,9.89,17.91,4.44,0.02,6.8,41.1
PDS_M3_04115,-25.4466,-8.7642,29.8,48.1,20.0,6.61,19.21,3.15,0.023,4.7,42.3
PDS_M3_04116,66.7629,37.0107,69.8,23.1,7.1,0.33,3.86,0.59,0.017,6.4,43.1
PDS_M3_04117,-14.9455,174.957,55.4,36.2,8.4,0.54,4.49,1.07,0.017,6.4,42.4
PDS_M3_04118,-57.075,157.5952,59.2,33.3,7.5,0.57,2.75,1.05,0.018,4.9,43.5
PDS_M3_04119,34.355,130.3751,68.5,24.4,7.1,0.65,5.58,1.59,0.011,6.3,42.9
PDS_M3_04120,-33.0635,140.087,63.7,25.9,10.4,0.52,3.13,1.19,0.021,5.8,43.2
PDS_M3_04121,4.0752,-11.5743,24.2,51.4,20.0,4.73,16.5,3.43,0.012,4.0,42.6
PDS_M3_04122,31.6532,56.68,26.4,55.4,18.2,4.27,19.17,3.07,0.022,2.0,41.7
PDS_M3_04123,64.0423,142.224,71.4,20.9,7.7,0.24,3.52,0.92,0.02,8.3,43.1
PDS_M3_04124,46.7506,-38.5377,59.7,33.1,7.2,0.32,3.88,0.85,0.002,5.7,43.3
PDS_M3_04125,28.2178,166.2345,65.9,24.1,10.0,0.26,3.85,0.72,0.02,5.9,43.4
PDS_M3_04126,28.7413,-30.317,22.7,54.5,20.0,2.77,15.57,4.04,0.016,4.6,41.1
PDS_M3_04127,71.3479,36.3898,79.4,13.5,7.1,0.58,3.9,1.19,0.023,5.1,43.8
PDS_M3_04128,-32.6681,75.5297,60.0,30.7,9.3,0.66,4.27,1.54,0.025,8.4,43.6
PDS_M3_04129,-79.8221,162.2131,67.3,25.6,7.1,0.53,3.48,1.26,0.016,8.7,43.9
PDS_M3_04130,-36.4873,-91.9381,57.6,33.7,8.7,0.51,4.87,1.17,0.017,3.6,42.9
PDS_M3_04131,-45.1374,88.6072,77.6,14.2,8.2,0.46,5.33,0.51,0.007,5.9,43.9
PDS_M3_04132,25.8935,7.4936,23.9,55.3,20.0,3.23,15.67,3.58,0.014,8.0,42.1
PDS_M3_04133,21.3939,-83.3194,68.8,24.2,7.0,0.7,5.68,1.11,0.025,6.0,43.8
PDS_M3_04134,14.9538,99.5785,76.8,12.3,10.9,0.68,4.82,0.47,0.015,6.6,43.7
PDS_M3_04135,-77.401,18.8,68.9,22.0,9.1,0.36,4.41,1.17,0.021,5.6,43.9
PDS_M3_04136,36.6045,57.9506,25.2,48.9,20.0,3.45,17.64,5.66,0.015,6.4,41.6
PDS_M3_04137,-28.2351,-63.7556,21.0,57.1,20.0,8.08,18.12,4.87,0.014,7.5,42.0
PDS_M3_04138,26.409,-6.7414,18.0,48.8,20.0,1.0,13.8,3.47,0.018,6.4,41.2
PDS_M3_04139,9.0525,42.2475,27.1,56.3,16.6,5.0,15.2,3.78,0.002,4.3,41.2
PDS_M3_04140,-25.1631,-34.2321,22.6,47.1,20.0,3.66,18.25,5.67,0.017,5.0,42.0
PDS_M3_04141,-58.4678,-108.5859,72.9,18.3,8.8,0.23,2.98,1.07,0.002,6.7,44.7
PDS_M3_04142,-64.893,166.1906,69.7,21.8,8.5,0.21,4.03,1.22,0.015,5.7,43.6
PDS_M3_04143,53.0429,4.1283,67.3,22.4,10.3,0.57,4.26,1.27,0.01,5.1,43.3
PDS_M3_04144,66.9436,84.2113,59.6,29.9,10.5,0.28,5.27,1.18,0.008,4.5,43.6
PDS_M3_04145,23.9661,-32.023,19.2,37.2,20.0,5.9,20.45,3.92,0.024,4.6,41.5
PDS_M3_04146,-63.4505,-52.1526,64.0,26.8,9.2,0.14,3.6,1.14,0.022,4.9,42.5
PDS_M3_04147,-15.6756,-33.4209,21.0,51.5,20.0,2.62,14.45,4.09,0.013,6.3,42.1
PDS_M3_04148,36.6303,-32.6892,24.8,42.6,20.0,5.41,12.09,3.73,0.029,5.2,42.5
PDS_M3_04149,44.7713,15.9048,60.2,29.1,10.7,0.52,4.99,0.89,0.021,6.0,43.2
PDS_M3_04150,-61.085,15.6492,75.5,15.4,9.1,0.58,6.11,0.77,0.014,6.0,43.8
PDS_M3_04151,-79.9951,-1.0246,69.5,20.9,9.6,0.39,4.93,0.86,0.004,6.7,43.2
PDS_M3_04152,33.9419,-131.4771,76.0,16.3,7.7,0.47,4.96,1.23,0.014,4.8,43.6
PDS_M3_04153,-22.9446,-1.4128,21.4,44.2,20.0,2.74,15.65,5.04,0.011,7.7,41.8
PDS_M3_04154,-39.283,-119.1226,72.2,20.3,7.5,0.52,4.56,0.9,0.012,3.7,43.5
PDS_M3_04155,-77.9364,-134.5911,57.4,34.5,8.1,0.36,3.88,0.7,0.017,5.4,43.0
PDS_M3_04156,6.4479,155.7525,65.0,26.0,9.0,0.49,3.96,1.38,0.011,5.3,42.0
PDS_M3_04157,56.1841,37.782,60.4,29.3,10.3,0.15,5.08,1.3,0.023,4.9,43.2
PDS_M3_04158,73.2211,57.4164,65.8,25.1,9.1,0.45,4.43,1.36,0.012,3.2,42.8
PDS_M3_04159,10.5192,-35.3543,19.8,48.2,20.0,5.18,17.16,1.92,0.009,7.3,41.9
PDS_M3_04160,2.3138,147.2331,64.4,28.4,7.2,0.68,5.25,0.57,0.019,6.8,43.7
PDS_M3_04161,-66.391,49.655,73.2,17.3,9.5,0.3,3.58,0.85,0.015,6.4,43.8
PDS_M3_04162,7.8196,96.9012,62.9,28.4,8.7,0.47,3.3,0.7,0.02,4.9,42.7
PDS_M3_04163,-19.2033,-47.3175,18.8,43.6,20.0,4.33,17.4,2.53,0.016,5.2,41.3
PDS_M3_04164,17.1416,165.6043,75.9,14.0,10.1,0.37,4.45,1.44,0.007,5.4,43.6
PDS_M3_04165,-17.8038,115.3661,74.1,15.7,10.2,0.51,4.98,1.03,0.017,5.5,43.9
PDS_M3_04166,-41.5521,127.4214,65.9,27.1,7.0,0.39,4.4,1.19,0.01,6.8,43.7
PDS_M3_04167,-64.8056,-118.0101,55.2,34.7,10.1,0.73,3.75,1.43,0.016,5.2,43.1
PDS_M3_04168,-29.613,-82.4532,71.5,20.7,7.8,0.15,3.55,0.79,0.011,4.8,43.1
PDS_M3_04169,-64.5368,-77.1744,67.2,23.5,9.3,0.54,4.82,1.28,0.014,6.0,43.8
PDS_M3_04170,-51.6965,-82.4727,62.1,29.1,8.8,0.44,4.13,0.66,0.015,5.9,43.2
PDS_M3_04171,77.9738,127.9469,64.7,26.0,9.3,0.44,4.47,1.18,0.019,6.4,43.1
PDS_M3_04172,-8.9434,-168.5215,76.6,15.9,7.5,0.5,4.09,1.42,0.012,7.5,43.5
PDS_M3_04173,5.0995,-152.604,61.2,30.0,8.8,0.6,4.44,0.76,0.002,5.3,42.5
PDS_M3_04174,59.779,-81.3906,70.8,22.1,7.1,0.49,4.51,1.35,0.009,6.9,43.9
PDS_M3_04175,79.291,-108.0457,69.3,23.5,7.2,0.6,6.14,1.17,0.016,6.0,43.4
PDS_M3_04176,13.2343,-96.5305,65.9,24.5,9.6,0.46,4.52,0.96,0.022,7.0,43.0
PDS_M3_04177,49.9958,107.2595,71.9,17.3,10.8,0.29,3.89,0.74,0.017,7.3,43.8
PDS_M3_04178,-27.6894,22.7256,22.5,55.1,20.0,4.54,15.97,5.59,0.021,4.9,42.1
PDS_M3_04179,-31.081,-177.9226,66.2,24.9,8.9,0.62,3.44,1.25,0.016,8.2,42.6
PDS_M3_04180,-15.5674,-25.4438,29.5,48.8,20.0,6.83,18.13,2.78,0.016,6.0,42.7
PDS_M3_04181,27.6012,-33.1614,23.5,49.4,20.0,4.01,22.0,3.85,0.014,4.4,42.7
PDS_M3_04182,29.1507,-138.9797,73.5,18.9,7.6,0.54,4.44,1.33,0.021,4.4,43.6
PDS_M3_04183,-29.5617,63.411,67.2,21.9,10.9,0.5,5.1,1.46,0.025,7.6,43.4
PDS_M3_04184,-58.6864,72.755,66.2,25.2,8.6,0.33,2.9,1.39,0.009,7.4,44.3
PDS_M3_04185,21.1834,79.5216,54.7,34.9,10.4,0.42,3.42,1.58,0.016,7.1,42.5
PDS_M3_04186,-59.4679,82.2495,63.3,26.9,9.8,0.42,4.44,0.9,0.008,5.2,43.0
PDS_M3_04187,12.5588,-179.981,61.2,29.4,9.4,0.45,3.54,0.68,0.025,5.4,43.4
PDS_M3_04188,30.9475,163.4115,72.1,17.1,10.8,0.55,3.06,1.22,0.016,3.9,44.0
PDS_M3_04189,32.0978,113.1152,66.5,25.6,7.9,0.39,3.34,0.98,0.015,5.4,43.3
PDS_M3_04190,40.5555,145.4334,66.3,24.9,8.8,0.55,3.94,1.4,0.008,6.0,43.0
PDS_M3_04191,59.6575,-174.3684,67.9,21.6,10.5,0.37,4.53,0.79,0.014,7.6,43.9
PDS_M3_04192,-0.0066,156.1892,62.8,28.0,9.2,0.7,5.57,0.81,0.015,5.5,43.2
PDS_M3_04193,36.8399,111.5239,77.3,14.7,8.0,0.7,3.36,1.12,0.009,5.4,43.7
PDS_M3_04194,19.0676,121.3989,75.8,16.4,7.8,0.32,3.4,1.15,0.016,6.1,44.0
PDS_M3_04195,-50.1376,-146.4165,77.7,12.3,10.0,0.27,3.04,1.3,0.01,6.8,44.3
PDS_M3_04196,-75.8897,85.9601,72.1,20.8,7.1,0.6,4.66,1.07,0.018,7.7,43.6
PDS_M3_04197,-34.4734,165.57,67.8,21.5,10.7,0.49,4.3,0.52,0.009,5.0,43.6
PDS_M3_04198,-9.1146,64.277,77.7,15.2,7.1,0.53,3.43,2.14,0.016,5.6,44.1
PDS_M3_04199,18.737,25.4021,24.1,48.6,20.0,8.05,11.63,3.3,0.014,6.0,41.8
PDS_M3_04200,55.9935,160.4267,62.8,27.8,9.4,0.43,4.1,1.97,0.017,5.5,43.0
PDS_M3_04201,-48.6007,-20.5426,64.4,26.3,9.3,0.4,4.15,1.06,0.016,5.1,43.1
PDS_M3_04202,-59.912,35.7457,71.1,20.0,8.9,0.5,3.37,0.78,0.016,5.5,43.1
PDS_M3_04203,74.1568,-8.5182,63.4,26.2,10.4,0.26,4.34,1.0,0.011,4.3,42.8
PDS_M3_04204,-62.7129,155.8246,67.1,23.3,9.6,0.44,3.1,1.43,0.018,5.1,44.2
PDS_M3_04205,-3.4414,-152.6095,58.4,31.5,10.1,0.26,4.24,1.29,0.017,4.3,42.7
PDS_M3_04206,13.6902,0.4031,22.3,49.3,20.0,3.64,16.12,6.36,0.019,5.8,41.9
PDS_M3_04207,6.6199,67.3029,58.9,33.9,7.2,0.44,4.52,1.08,0.015,5.3,43.0
PDS_M3_04208,-66.2349,105.0864,62.4,30.5,7.1,0.53,5.17,1.14,0.014,5.1,43.6
PDS_M3_04209,-70.8757,29.8867,75.3,17.1,7.6,0.54,3.9,1.06,0.009,5.8,43.7
PDS_M3_04210,-63.1227,147.2104,75.1,15.2,9.7,0.56,4.2,1.46,0.011,2.8,44.2
PDS_M3_04211,13.694,159.1169,70.2,20.8,9.0,0.23,2.62,1.37,0.012,5.4,43.4
PDS_M3_04212,7.0952,-156.8451,69.7,20.3,10.0,0.64,5.78,0.82,0.021,6.0,43.5
PDS_M3_04213,-42.6015,-35.1466,64.8,27.4,7.8,0.35,2.71,0.66,0.008,7.0,43.6
PDS_M3_04214,22.0439,-171.5548,63.4,28.1,8.5,0.36,4.13,0.73,0.007,6.5,43.3
PDS_M3_04215,51.2108,-61.41,65.8,23.6,10.6,0.49,2.16,0.99,0.015,7.3,43.5
PDS_M3_04216,-73.3474,13.2726,58.9,30.4,10.7,0.4,3.54,1.17,0.01,4.1,43.2
PDS_M3_04217,-0.2992,147.8862,69.5,19.8,10.7,0.5,5.59,1.08,0.013,7.1,42.9
PDS_M3_04218,30.2897,124.7596,68.3,21.4,10.3,0.53,5.12,1.29,0.012,6.2,43.7
PDS_M3_04219,-39.6301,-134.1001,62.4,27.8,9.8,0.34,4.99,1.1,0.011,5.2,43.7
PDS_M3_04220,-30.7567,-146.5091,77.4,11.9,10.7,0.42,4.05,1.58,0.01,5.9,43.7
PDS_M3_04221,18.1821,32.1362,21.1,52.6,20.0,9.12,15.27,5.8,0.009,9.6,41.7
PDS_M3_04222,63.6696,11.5625,72.2,17.0,10.8,0.59,4.41,1.11,0.013,6.0,43.6
PDS_M3_04223,49.5879,-84.104,65.1,27.8,7.1,0.38,4.75,0.65,0.006,5.9,44.1
PDS_M3_04224,13.3008,143.8031,68.0,21.3,10.7,0.37,6.32,1.21,0.019,6.8,43.3
PDS_M3_04225,36.8355,153.8519,71.8,19.0,9.2,0.3,5.07,1.25,0.01,5.5,43.8
PDS_M3_04226,-21.6284,-35.0599,25.5,60.2,14.3,5.7,17.97,4.55,0.018,4.8,41.8
PDS_M3_04227,22.5545,140.5089,77.6,14.5,7.9,0.25,4.61,0.75,0.011,7.5,44.0
PDS_M3_04228,-5.4109,-41.7784,23.3,50.9,20.0,7.98,19.08,2.67,0.021,4.1,41.3
PDS_M3_04229,-49.6102,85.2541,65.0,26.0,9.0,0.69,4.7,0.81,0.015,5.9,44.0
PDS_M3_04230,32.2781,-8.6608,21.8,54.5,20.0,5.51,14.97,2.11,0.009,5.7,41.9
PDS_M3_04231,9.0343,-135.8701,60.4,32.1,7.5,0.64,5.23,1.11,0.03,4.8,43.0
PDS_M3_04232,-22.6205,154.0563,73.5,17.8,8.7,0.31,6.22,1.23,0.012,4.2,43.5
PDS_M3_04233,65.8143,-16.5252,60.2,31.5,8.3,0.16,3.45,0.81,0.012,5.6,43.2
PDS_M3_04234,-76.6505,84.4153,71.8,19.1,9.1,0.5,4.76,1.06,0.012,6.2,44.3
PDS_M3_04235,-29.4763,-47.8174,25.8,53.7,20.0,4.64,16.34,6.13,0.017,7.1,42.5
PDS_M3_04236,-70.899,-173.2029,70.9,19.5,9.6,0.38,3.89,1.12,0.006,4.9,43.4
PDS_M3_04237,42.6444,-143.8091,73.4,19.6,7.0,0.47,3.68,1.25,0.016,4.9,43.6
PDS_M3_04238,32.3372,-1.361,26.1,42.1,20.0,5.89,18.83,3.82,0.005,7.6,42.0
PDS_M3_04239,-26.9836,68.3872,60.8,32.1,7.1,0.45,3.38,1.55,0.015,5.2,42.3
PDS_M3_04240,28.1061,-59.4953,29.0,35.5,20.0,6.97,16.13,3.76,0.022,5.4,41.9
PDS_M3_04241,-16.65,70.3758,63.6,28.1,8.3,0.14,3.75,1.02,0.012,7.3,43.3
PDS_M3_04242,41.0006,71.5088,56.6,34.9,8.5,0.29,2.77,1.48,0.02,3.8,42.6
PDS_M3_04243,-7.3306,73.4169,74.8,16.4,8.8,0.28,3.52,1.27,0.005,4.4,44.3
PDS_M3_04244,-14.0352,-2.6921,20.0,52.4,20.0,6.31,14.75,5.99,0.011,7.5,41.2
PDS_M3_04245,69.5568,149.359,61.2,31.7,7.1,0.34,4.27,1.69,0.008,5.1,42.7
PDS_M3_04246,-39.8593,-3.8893,27.7,40.2,20.0,5.35,14.3,3.51,0.026,5.2,42.2
PDS_M3_04247,-60.7284,-17.9045,63.8,26.5,9.7,0.36,3.73,1.34,0.013,5.3,43.3
PDS_M3_04248,13.5269,-108.2229,69.5,19.6,10.9,0.62,4.89,0.92,0.011,5.4,43.3
PDS_M3_04249,75.0915,-69.2442,63.0,27.4,9.6,0.4,4.8,1.57,0.013,5.2,43.6
PDS_M3_04250,-19.5457,-164.7596,55.9,36.1,8.0,0.5,2.42,0.74,0.015,6.0,43.1
PDS_M3_04251,-70.0741,48.0727,59.8,31.1,9.1,0.52,3.76,1.38,0.013,7.3,43.8
PDS_M3_04252,-25.7112,-90.5271,65.3,23.8,10.9,0.68,3.9,0.93,0.008,4.8,42.6
PDS_M3_04253,0.9491,-70.5041,33.7,48.3,18.0,9.22,19.94,4.05,0.023,5.1,42.0
PDS_M3_04254,-54.0923,97.4932,70.1,21.4,8.5,0.52,4.66,1.48,0.022,5.8,44.1
PDS_M3_04255,25.2964,-62.2004,23.6,42.9,20.0,4.89,16.68,3.3,0.017,7.7,42.0
PDS_M3_04256,79.6399,-92.8095,55.9,33.2,10.9,0.71,3.48,0.66,0.017,5.4,42.9
PDS_M3_04257,-7.7217,-119.1392,75.6,14.5,9.9,0.29,3.69,1.02,0.016,4.7,43.5
PDS_M3_04258,-23.2434,98.949,69.3,21.0,9.7,0.51,3.0,0.98,0.012,3.4,43.6
PDS_M3_04259,-15.8873,-133.3057,67.3,24.8,7.9,0.68,4.25,0.71,0.012,4.9,42.9
PDS_M3_04260,-61.5766,-16.6486,74.8,16.0,9.2,0.27,3.91,0.5,0.025,4.8,43.0
PDS_M3_04261,61.3238,2.4948,75.5,16.1,8.4,0.54,4.63,1.46,0.019,4.4,43.9
PDS_M3_04262,-13.6279,67.4604,74.9,17.1,8.0,0.3,4.76,1.55,0.007,5.9,44.0
PDS_M3_04263,-18.0361,47.9821,19.8,53.0,20.0,3.28,17.26,4.43,0.012,5.5,42.1
PDS_M3_04264,25.5504,111.8594,62.0,29.5,8.5,0.17,4.43,1.01,0.018,7.5,43.0
PDS_M3_04265,-9.2747,-163.8895,73.9,18.0,8.1,0.22,4.03,1.34,0.017,6.1,43.4
PDS_M3_04266,23.7174,-73.2813,18.8,44.4,20.0,3.89,18.59,2.13,0.018,7.0,41.7
PDS_M3_04267,-70.1686,-79.1517,79.7,12.5,7.8,0.29,3.56,1.63,0.006,5.6,43.4
PDS_M3_04268,50.1957,-127.4339,68.2,21.8,10.0,0.53,2.38,1.29,0.017,4.7,43.7
PDS_M3_04269,70.4806,-75.8958,61.6,28.8,9.6,0.72,3.88,0.79,0.022,6.5,43.0
PDS_M3_04270,23.8025,-68.4845,19.8,53.8,20.0,1.0,16.57,2.75,0.006,4.4,41.7
PDS_M3_04271,72.7305,7.8784,60.3,29.4,10.3,0.49,3.32,0.89,0.025,7.2,43.0
PDS_M3_04272,-55.7708,58.9336,68.8,21.4,9.8,0.45,4.86,1.08,0.017,4.9,43.6
PDS_M3_04273,-3.6134,-42.8038,18.5,51.9,20.0,4.6,16.11,3.02,0.016,6.7,41.8
PDS_M3_04274,16.2891,79.0093,60.6,30.4,9.0,0.51,4.64,0.83,0.009,6.3,43.9
PDS_M3_04275,13.0779,-58.9805,32.3,45.2,20.0,8.7,13.97,4.84,0.011,4.6,42.0
PDS_M3_04276,-15.7661,-75.4979,22.7,53.8,20.0,3.37,18.5,3.07,0.013,7.3,42.5
PDS_M3_04277,-25.9065,14.8277,15.0,45.4,20.0,4.76,17.06,3.43,0.006,8.1,40.8
PDS_M3_04278,-59.7082,-171.4621,67.7,24.3,8.0,0.27,4.86,0.94,0.013,4.9,43.6
