sample_id,latitude_deg,longitude_deg,annual_illumination_pct,sunlight_hours_yr,max_continuous_sunlight_hrs,max_continuous_darkness_hrs,psr_flag,direct_earth_visibility_pct,solar_energy_yield_kwh_m2_yr
ILLUM_04448,-26.5292,-63.6501,50.9,4459,508,708,0,100.0,5826
ILLUM_04449,36.9393,-65.269,47.9,4196,393,667,0,100.0,5482
ILLUM_04450,-12.7982,-18.5247,50.4,4415,329,580,0,100.0,5769
ILLUM_04451,12.5376,45.4481,50.9,4459,361,543,0,100.0,5826
ILLUM_04452,53.2179,-127.3057,50.2,4398,542,357,0,0.0,5746
ILLUM_04453,48.6665,-111.9853,50.0,4380,480,392,0,0.0,5723
ILLUM_04454,58.6277,129.3964,48.4,4240,406,462,0,0.0,5540
ILLUM_04455,-70.4612,-87.7482,49.9,4371,349,617,0,0.0,5711
ILLUM_04456,30.7281,-43.1298,53.0,4643,522,689,0,100.0,6066
ILLUM_04457,-57.602,133.6579,49.9,4371,459,389,0,0.0,5711
ILLUM_04458,-13.469,58.7332,49.6,4345,419,354,0,100.0,5677
ILLUM_04459,7.7741,-56.9837,47.6,4170,667,662,0,100.0,5448
ILLUM_04460,-15.5617,66.1318,50.5,4424,638,459,0,100.0,5780
ILLUM_04461,3.1379,-172.914,50.7,4441,564,715,0,0.0,5803
ILLUM_04462,79.4442,84.8314,49.3,4319,668,606,0,100.0,5643
ILLUM_04463,-58.3652,-4.6742,49.6,4345,571,510,0,100.0,5677
ILLUM_04464,28.073,112.7456,48.0,4205,649,537,0,0.0,5494
ILLUM_04465,-16.6398,163.6696,50.2,4398,591,422,0,0.0,5746
ILLUM_04466,-58.7184,153.2839,50.7,4441,566,580,0,0.0,5803
ILLUM_04467,-54.6021,147.3354,47.0,4117,378,710,0,0.0,5379
ILLUM_04468,71.8837,4.3812,49.9,4371,532,383,0,100.0,5711
ILLUM_04469,60.7362,-50.3488,52.6,4608,490,421,0,100.0,6020
ILLUM_04470,65.1267,-12.5873,50.2,4398,384,638,0,100.0,5746
ILLUM_04471,78.6452,68.3626,50.7,4441,423,405,0,100.0,5803
ILLUM_04472,-46.6695,138.2392,51.6,4520,373,425,0,0.0,5906
ILLUM_04473,-23.1297,-105.4849,50.9,4459,516,705,0,0.0,5826
ILLUM_04474,27.075,150.5495,49.5,4336,651,432,0,0.0,5666
ILLUM_04475,-2.5916,113.4649,47.6,4170,588,580,0,0.0,5448
ILLUM_04476,-13.0577,172.3882,53.0,4643,348,498,0,0.0,6066
ILLUM_04477,-22.7502,136.8906,51.1,4476,478,545,0,0.0,5849
ILLUM_04478,15.0049,-79.2226,51.3,4494,477,737,0,100.0,5872
ILLUM_04479,12.0949,-141.8559,51.6,4520,323,585,0,0.0,5906
ILLUM_04480,-54.1667,-139.5932,51.7,4529,576,526,0,0.0,5917
ILLUM_04481,-4.5216,-75.1596,51.2,4485,380,360,0,100.0,5860
ILLUM_04482,8.5555,41.1061,50.0,4380,446,472,0,100.0,5723
ILLUM_04483,11.2459,109.5553,49.5,4336,494,567,0,0.0,5666
ILLUM_04484,-46.3828,143.7301,51.1,4476,365,482,0,0.0,5849
ILLUM_04485,38.7634,44.5512,50.2,4398,363,409,0,100.0,5746
ILLUM_04486,-75.9681,-177.9727,50.2,4398,664,507,0,0.0,5746
ILLUM_04487,-23.2269,-112.926,51.5,4511,331,415,0,0.0,5894
ILLUM_04488,44.834,-144.0986,53.0,4643,405,710,0,0.0,6066
ILLUM_04489,10.2229,-49.2032,48.6,4257,452,493,0,100.0,5562
ILLUM_04490,-38.214,0.4864,50.7,4441,686,559,0,100.0,5803
ILLUM_04491,31.1925,-164.377,48.5,4249,661,681,0,0.0,5551
ILLUM_04492,10.7826,-54.5479,50.3,4406,606,439,0,100.0,5757
ILLUM_04493,47.399,-115.4953,47.5,4161,306,361,0,0.0,5437
ILLUM_04494,37.604,52.9453,49.0,4292,412,375,0,100.0,5608
ILLUM_04495,17.6173,-12.8619,50.0,4380,488,673,0,100.0,5723
ILLUM_04496,-1.8916,-1.6856,51.6,4520,580,600,0,100.0,5906
ILLUM_04497,-58.6909,-26.031,47.8,4187,642,591,0,100.0,5471
ILLUM_04498,-38.1867,164.1671,50.7,4441,553,376,0,0.0,5803
ILLUM_04499,-12.9441,-102.6954,49.9,4371,391,402,0,0.0,5711
ILLUM_04500,15.8879,5.9991,52.2,4573,503,692,0,100.0,5975
ILLUM_04501,2.1933,84.9663,49.4,4327,307,434,0,100.0,5654
ILLUM_04502,-33.8905,20.464,50.7,4441,541,525,0,100.0,5803
ILLUM_04503,-78.9657,154.4475,49.8,4362,526,642,0,0.0,5700
ILLUM_04504,-0.6017,-43.9314,48.5,4249,580,394,0,100.0,5551
ILLUM_04505,-34.2998,-13.0767,49.1,4301,521,552,0,100.0,5620
ILLUM_04506,37.5373,-148.132,48.9,4284,527,480,0,0.0,5597
ILLUM_04507,-76.1686,39.2397,47.4,4152,352,739,0,100.0,5425
ILLUM_04508,13.5724,-76.2437,52.3,4581,580,739,0,100.0,5986
ILLUM_04509,70.6359,-122.2887,49.5,4336,325,426,0,0.0,5666
ILLUM_04510,-52.0945,16.0313,50.7,4441,307,506,0,100.0,5803
ILLUM_04511,-4.5361,11.6317,48.3,4231,496,510,0,100.0,5528
ILLUM_04512,-65.3725,-152.6862,50.1,4389,685,366,0,0.0,5734
ILLUM_04513,20.1091,71.3576,50.8,4450,446,616,0,100.0,5814
ILLUM_04514,8.0851,44.558,50.1,4389,503,472,0,100.0,5734
ILLUM_04515,-14.8215,-111.9538,48.8,4275,523,671,0,0.0,5585
ILLUM_04516,3.4203,-11.0034,51.2,4485,497,639,0,100.0,5860
ILLUM_04517,63.4519,79.3162,47.0,4117,546,572,0,100.0,5379
ILLUM_04518,-48.5929,10.5969,47.6,4170,563,749,0,100.0,5448
ILLUM_04519,-76.3897,-37.6239,49.8,4362,486,585,0,100.0,5700
ILLUM_04520,57.8664,-63.9582,47.0,4117,432,473,0,100.0,5379
ILLUM_04521,12.3387,39.7418,48.8,4275,632,642,0,100.0,5585
ILLUM_04522,62.5054,158.0791,49.3,4319,458,499,0,0.0,5643
ILLUM_04523,15.5112,61.8281,52.3,4581,696,384,0,100.0,5986
ILLUM_04524,49.6258,-153.0915,49.0,4292,417,740,0,0.0,5608
ILLUM_04525,-11.2523,-14.1534,49.2,4310,684,655,0,100.0,5631
ILLUM_04526,39.9776,140.6967,47.2,4135,345,722,0,0.0,5402
ILLUM_04527,66.0866,-145.9935,50.1,4389,431,364,0,0.0,5734
ILLUM_04528,11.5397,175.9953,50.0,4380,673,737,0,0.0,5723
ILLUM_04529,-51.0744,161.665,48.4,4240,648,693,0,0.0,5540
ILLUM_04530,-36.9924,-151.8212,51.4,4503,331,618,0,0.0,5883
ILLUM_04531,-48.2169,156.0288,51.3,4494,396,378,0,0.0,5872
ILLUM_04532,-40.5029,-49.2723,49.2,4310,683,655,0,100.0,5631
ILLUM_04533,-30.9735,124.0953,47.1,4126,377,365,0,0.0,5391
ILLUM_04534,8.8214,-29.382,48.4,4240,638,350,0,100.0,5540
ILLUM_04535,14.0787,-21.2922,52.3,4581,670,383,0,100.0,5986
ILLUM_04536,-11.76,48.3275,50.2,4398,686,703,0,100.0,5746
ILLUM_04537,18.4673,98.8119,48.9,4284,607,453,0,0.0,5597
ILLUM_04538,-66.948,-167.8359,52.0,4555,566,638,0,0.0,5952
ILLUM_04539,-65.9539,33.5362,49.7,4354,564,492,0,100.0,5688
ILLUM_04540,-52.5073,-112.7761,50.0,4380,484,535,0,0.0,5723
ILLUM_04541,2.8924,-55.4582,53.0,4643,483,686,0,100.0,6066
ILLUM_04542,-45.7609,-54.7313,51.4,4503,681,640,0,100.0,5883
ILLUM_04543,-34.6745,-11.1383,49.6,4345,350,530,0,100.0,5677
ILLUM_04544,-15.9499,-59.7109,50.6,4433,519,725,0,100.0,5791
ILLUM_04545,49.8986,-141.35,50.8,4450,301,553,0,0.0,5814
ILLUM_04546,-77.7821,-127.5737,51.2,4485,376,407,0,0.0,5860
ILLUM_04547,23.9006,-167.9623,48.4,4240,662,426,0,0.0,5540
ILLUM_04548,27.0202,-10.7103,52.4,4590,698,498,0,100.0,5997
ILLUM_04549,47.7849,163.6012,52.1,4564,624,388,0,0.0,5963
ILLUM_04550,69.2405,-138.3569,48.6,4257,338,350,0,0.0,5562
ILLUM_04551,-76.7779,160.6552,50.0,4380,333,398,0,0.0,5723
ILLUM_04552,-55.3946,84.0101,50.1,4389,529,682,0,100.0,5734
ILLUM_04553,61.7874,49.4996,50.2,4398,470,648,0,100.0,5746
ILLUM_04554,-6.637,52.3,51.2,4485,550,718,0,100.0,5860
ILLUM_04555,10.3345,117.622,49.5,4336,365,693,0,0.0,5666
ILLUM_04556,26.0844,-141.5088,50.6,4433,652,437,0,0.0,5791
ILLUM_04557,28.6507,1.7116,50.9,4459,682,682,0,100.0,5826
ILLUM_04558,69.0785,70.9528,50.7,4441,326,705,0,100.0,5803
ILLUM_04559,79.5119,31.2554,50.7,4441,366,738,0,100.0,5803
ILLUM_04560,35.2252,119.8005,50.8,4450,489,683,0,0.0,5814
ILLUM_04561,-34.0446,-153.9822,50.3,4406,619,419,0,0.0,5757
ILLUM_04562,60.7604,68.6524,47.1,4126,685,735,0,100.0,5391
ILLUM_04563,-72.1247,12.25,48.5,4249,542,714,0,100.0,5551
ILLUM_04564,-43.0271,-43.5021,48.1,4214,417,596,0,100.0,5505
ILLUM_04565,63.5817,-57.501,48.4,4240,468,673,0,100.0,5540
ILLUM_04566,-39.0094,43.4997,48.5,4249,669,412,0,100.0,5551
ILLUM_04567,-44.6958,140.7583,51.6,4520,386,429,0,0.0,5906
ILLUM_04568,-57.9,-1.3767,52.0,4555,396,705,0,100.0,5952
ILLUM_04569,57.4579,116.9003,51.0,4468,569,589,0,0.0,5837
ILLUM_04570,0.0093,-35.2237,48.5,4249,360,434,0,100.0,5551
ILLUM_04571,27.9829,-143.138,48.6,4257,349,430,0,0.0,5562
ILLUM_04572,-41.7494,-157.8579,49.0,4292,312,416,0,0.0,5608
ILLUM_04573,41.2865,-161.5196,48.9,4284,495,437,0,0.0,5597
ILLUM_04574,41.6009,-43.1459,52.0,4555,669,688,0,100.0,5952
ILLUM_04575,-29.9843,-58.5944,48.0,4205,574,447,0,100.0,5494
ILLUM_04576,-14.2908,78.4573,50.5,4424,515,608,0,100.0,5780
ILLUM_04577,-46.4496,87.4157,48.1,4214,591,516,0,0.0,5505
ILLUM_04578,76.2498,-161.6926,50.7,4441,625,616,0,0.0,5803
ILLUM_04579,23.2964,-100.3956,49.4,4327,567,573,0,0.0,5654
ILLUM_04580,69.527,-81.2657,48.3,4231,628,716,0,100.0,5528
ILLUM_04581,-31.4583,17.1403,49.2,4310,312,635,0,100.0,5631
ILLUM_04582,45.1025,-127.9745,50.8,4450,323,655,0,0.0,5814
ILLUM_04583,42.5374,-131.7812,47.6,4170,473,416,0,0.0,5448
ILLUM_04584,30.6649,159.764,49.1,4301,570,525,0,0.0,5620
ILLUM_04585,74.5022,109.513,49.7,4354,669,453,0,0.0,5688
ILLUM_04586,-17.0311,-114.9642,47.9,4196,393,645,0,0.0,5482
ILLUM_04587,-59.0852,-33.6356,48.6,4257,395,577,0,100.0,5562
ILLUM_04588,27.4734,-51.9761,52.2,4573,334,621,0,100.0,5975
ILLUM_04589,36.6896,104.7615,48.0,4205,541,509,0,0.0,5494
ILLUM_04590,12.0097,3.6766,49.2,4310,506,705,0,100.0,5631
ILLUM_04591,-46.9091,-133.9741,50.7,4441,449,539,0,0.0,5803
ILLUM_04592,0.713,86.0371,49.9,4371,580,579,0,0.0,5711
ILLUM_04593,-30.0496,-37.1203,49.1,4301,579,563,0,100.0,5620
ILLUM_04594,-11.6054,-85.3473,51.2,4485,689,451,0,0.0,5860
ILLUM_04595,23.235,-44.8205,47.0,4117,463,389,0,100.0,5379
ILLUM_04596,39.2344,-0.8076,51.0,4468,693,555,0,100.0,5837
ILLUM_04597,-42.844,-56.4784,48.6,4257,567,548,0,100.0,5562
ILLUM_04598,-15.1479,-92.9139,47.0,4117,624,671,0,0.0,5379
ILLUM_04599,-36.9341,-36.5393,53.0,4643,336,709,0,100.0,6066
ILLUM_04600,-48.2189,-173.0978,50.1,4389,317,744,0,0.0,5734
ILLUM_04601,45.342,98.0992,51.2,4485,410,739,0,0.0,5860
ILLUM_04602,65.4804,-118.4598,51.6,4520,524,486,0,0.0,5906
ILLUM_04603,-20.7629,-164.1943,48.6,4257,596,502,0,0.0,5562
ILLUM_04604,40.2046,55.3315,49.6,4345,567,482,0,100.0,5677
ILLUM_04605,63.5192,98.617,49.9,4371,652,354,0,0.0,5711
ILLUM_04606,55.3799,112.9785,48.9,4284,496,659,0,0.0,5597
ILLUM_04607,-50.7499,-2.3367,51.8,4538,628,617,0,100.0,5929
ILLUM_04608,73.0067,-106.0675,52.0,4555,396,567,0,0.0,5952
ILLUM_04609,-19.7318,85.402,49.8,4362,457,739,0,0.0,5700
ILLUM_04610,-25.7215,71.8967,50.7,4441,316,594,0,100.0,5803
ILLUM_04611,-70.011,-91.3425,51.3,4494,334,551,0,0.0,5872
ILLUM_04612,-2.2122,145.2268,50.4,4415,635,696,0,0.0,5769
ILLUM_04613,-62.5578,-142.4263,49.1,4301,615,709,0,0.0,5620
ILLUM_04614,-40.2336,173.7678,47.0,4117,681,436,0,0.0,5379
ILLUM_04615,-29.2892,129.6892,50.1,4389,685,462,0,0.0,5734
ILLUM_04616,49.4122,67.6435,51.2,4485,497,643,0,100.0,5860
ILLUM_04617,60.0782,157.95,48.6,4257,416,514,0,0.0,5562
ILLUM_04618,-31.6054,80.032,50.3,4406,538,583,0,100.0,5757
ILLUM_04619,57.3917,-111.4355,50.7,4441,310,502,0,0.0,5803
ILLUM_04620,57.1569,-20.8238,50.7,4441,628,409,0,100.0,5803
ILLUM_04621,42.3442,-154.2589,50.2,4398,326,747,0,0.0,5746
ILLUM_04622,-56.5288,-39.7233,48.5,4249,569,416,0,100.0,5551
ILLUM_04623,30.4517,86.9771,51.8,4538,398,465,0,0.0,5929
ILLUM_04624,71.2039,-40.8804,49.9,4371,425,417,0,100.0,5711
ILLUM_04625,29.2065,-61.0941,49.2,4310,511,513,0,100.0,5631
ILLUM_04626,-26.9413,34.3281,47.5,4161,421,630,0,100.0,5437
ILLUM_04627,0.0927,133.9936,50.6,4433,651,357,0,0.0,5791
ILLUM_04628,23.316,-162.8701,53.0,4643,667,630,0,0.0,6066
ILLUM_04629,1.6913,-41.2306,49.6,4345,691,379,0,100.0,5677
ILLUM_04630,-60.8075,-123.0333,49.3,4319,374,464,0,0.0,5643
ILLUM_04631,-30.0698,70.3275,50.0,4380,304,684,0,100.0,5723
ILLUM_04632,48.3834,-141.9392,49.9,4371,457,537,0,0.0,5711
ILLUM_04633,57.8269,59.3308,49.4,4327,535,650,0,100.0,5654
ILLUM_04634,-58.032,-76.9749,53.0,4643,502,578,0,100.0,6066
ILLUM_04635,72.3819,-108.3899,50.1,4389,507,396,0,0.0,5734
ILLUM_04636,-27.3884,157.0869,48.0,4205,580,527,0,0.0,5494
ILLUM_04637,25.9702,-173.3312,48.2,4222,661,687,0,0.0,5517
ILLUM_04638,40.292,-22.4002,51.7,4529,580,391,0,100.0,5917
ILLUM_04639,49.9114,-172.2143,50.4,4415,630,527,0,0.0,5769
ILLUM_04640,71.32,-5.9065,49.5,4336,361,612,0,100.0,5666
ILLUM_04641,-29.9329,0.3771,49.3,4319,620,353,0,100.0,5643
ILLUM_04642,57.361,-64.2015,51.0,4468,524,659,0,100.0,5837
ILLUM_04643,-58.9301,-132.4218,48.8,4275,556,454,0,0.0,5585
ILLUM_04644,32.8065,-44.5005,49.8,4362,675,522,0,100.0,5700
ILLUM_04645,38.7164,62.0147,51.1,4476,415,636,0,100.0,5849
ILLUM_04646,28.4357,101.6625,48.9,4284,474,429,0,0.0,5597
ILLUM_04647,-39.6296,11.0702,51.9,4546,628,410,0,100.0,5940
ILLUM_04648,59.6869,32.3404,47.5,4161,582,522,0,100.0,5437
ILLUM_04649,-52.9826,-107.7781,50.1,4389,593,727,0,0.0,5734
ILLUM_04650,-71.4184,-76.5611,50.1,4389,595,736,0,100.0,5734
ILLUM_04651,34.7944,-121.7176,47.0,4117,508,352,0,0.0,5379
ILLUM_04652,-3.9239,-90.2537,48.9,4284,439,352,0,0.0,5597
ILLUM_04653,55.8557,-99.0408,50.9,4459,365,432,0,0.0,5826
ILLUM_04654,-18.6565,7.0016,48.9,4284,499,609,0,100.0,5597
ILLUM_04655,-53.0754,22.568,49.6,4345,332,408,0,100.0,5677
ILLUM_04656,53.8308,160.1811,49.4,4327,440,384,0,0.0,5654
ILLUM_04657,7.8255,-109.5946,51.5,4511,342,658,0,0.0,5894
ILLUM_04658,-49.7287,51.0033,50.5,4424,448,749,0,100.0,5780
ILLUM_04659,35.2614,114.2133,49.3,4319,510,725,0,0.0,5643
ILLUM_04660,1.7782,21.6869,48.9,4284,585,528,0,100.0,5597
ILLUM_04661,16.6901,-88.1987,51.3,4494,575,503,0,0.0,5872
ILLUM_04662,-6.2563,-85.4819,50.2,4398,381,515,0,0.0,5746
ILLUM_04663,52.5934,-165.8689,51.5,4511,512,718,0,0.0,5894
ILLUM_04664,52.73,-70.0401,50.9,4459,419,417,0,100.0,5826
ILLUM_04665,33.5022,88.0573,47.0,4117,562,718,0,0.0,5379
ILLUM_04666,-63.1358,-162.8936,51.6,4520,496,592,0,0.0,5906
ILLUM_04667,54.2166,-101.0537,50.2,4398,564,626,0,0.0,5746
ILLUM_04668,27.3621,74.2437,50.4,4415,344,518,0,100.0,5769
ILLUM_04669,31.5239,101.7546,47.0,4117,317,438,0,0.0,5379
ILLUM_04670,-21.9227,-16.0854,49.3,4319,602,608,0,100.0,5643
ILLUM_04671,60.6847,71.3068,50.1,4389,413,586,0,100.0,5734
ILLUM_04672,36.0595,-40.3372,48.1,4214,300,661,0,100.0,5505
ILLUM_04673,-61.9855,-122.4312,52.0,4555,536,539,0,0.0,5952
ILLUM_04674,-14.7555,-36.6662,51.1,4476,633,566,0,100.0,5849
ILLUM_04675,61.8209,28.7884,49.4,4327,627,573,0,100.0,5654
ILLUM_04676,-72.4485,161.2992,52.7,4617,608,433,0,0.0,6032
ILLUM_04677,73.8267,-155.2497,50.6,4433,336,364,0,0.0,5791
ILLUM_04678,28.666,2.6619,52.1,4564,319,543,0,100.0,5963
ILLUM_04679,21.0202,-61.5889,48.8,4275,650,603,0,100.0,5585
ILLUM_04680,-36.7105,2.9922,50.7,4441,485,594,0,100.0,5803
ILLUM_04681,-40.1933,-171.3688,52.0,4555,419,379,0,0.0,5952
ILLUM_04682,70.7293,-67.3109,51.8,4538,340,516,0,100.0,5929
ILLUM_04683,-32.2764,115.1525,51.5,4511,599,669,0,0.0,5894
ILLUM_04684,44.0808,19.419,51.9,4546,676,584,0,100.0,5940
ILLUM_04685,-17.1005,-17.7903,52.3,4581,534,595,0,100.0,5986
ILLUM_04686,-57.7193,-77.211,47.0,4117,698,534,0,100.0,5379
ILLUM_04687,-78.2856,-72.7047,49.4,4327,668,668,0,100.0,5654
ILLUM_04688,7.0812,-42.0835,47.4,4152,682,356,0,100.0,5425
ILLUM_04689,76.1246,120.8055,47.4,4152,380,435,0,0.0,5425
ILLUM_04690,-20.9382,168.1968,49.2,4310,326,677,0,0.0,5631
ILLUM_04691,-22.8492,-22.0841,49.4,4327,320,564,0,100.0,5654
ILLUM_04692,-24.9453,-38.393,52.0,4555,595,372,0,100.0,5952
ILLUM_04693,3.287,124.7583,48.2,4222,545,681,0,0.0,5517
ILLUM_04694,-9.4936,-26.3141,50.3,4406,343,611,0,100.0,5757
ILLUM_04695,60.7863,18.7265,52.4,4590,664,535,0,100.0,5997
ILLUM_04696,0.8833,-96.861,49.8,4362,645,363,0,0.0,5700
ILLUM_04697,1.2413,87.6609,52.9,4634,471,633,0,0.0,6055
ILLUM_04698,-57.8605,11.5158,47.2,4135,560,610,0,100.0,5402
ILLUM_04699,77.2383,111.2524,48.7,4266,652,405,0,0.0,5574
ILLUM_04700,-40.0043,101.0638,52.3,4581,679,470,0,0.0,5986
ILLUM_04701,-68.2617,-102.5983,49.0,4292,496,502,0,0.0,5608
ILLUM_04702,26.1034,77.6288,49.6,4345,519,481,0,100.0,5677
ILLUM_04703,15.2586,108.0196,52.5,4599,448,378,0,0.0,6009
ILLUM_04704,-13.5767,-55.4014,51.0,4468,307,582,0,100.0,5837
ILLUM_04705,-12.4492,-117.8607,47.5,4161,621,460,0,0.0,5437
ILLUM_04706,45.6102,-179.0524,50.9,4459,674,463,0,0.0,5826
ILLUM_04707,-48.686,-17.6747,48.9,4284,464,612,0,100.0,5597
ILLUM_04708,51.2405,-53.1242,49.3,4319,697,669,0,100.0,5643
ILLUM_04709,23.7995,19.7675,49.9,4371,672,717,0,100.0,5711
ILLUM_04710,-12.9648,-112.3052,49.1,4301,407,392,0,0.0,5620
ILLUM_04711,-6.7154,129.4796,50.7,4441,615,705,0,0.0,5803
ILLUM_04712,-38.9364,-87.2081,48.7,4266,448,665,0,0.0,5574
ILLUM_04713,40.3383,-98.4853,50.5,4424,518,505,0,0.0,5780
ILLUM_04714,2.06,-6.9429,51.1,4476,548,389,0,100.0,5849
ILLUM_04715,-28.6633,-0.4136,49.9,4371,573,672,0,100.0,5711
ILLUM_04716,15.368,-102.5693,50.1,4389,667,642,0,0.0,5734
ILLUM_04717,79.3175,-82.1301,50.1,4389,616,704,0,100.0,5734
ILLUM_04718,-10.358,-118.9061,50.2,4398,496,664,0,0.0,5746
ILLUM_04719,67.3106,78.6457,49.8,4362,461,625,0,100.0,5700
ILLUM_04720,-24.7973,97.2321,49.8,4362,637,550,0,0.0,5700
ILLUM_04721,-71.2428,-13.5617,49.8,4362,398,512,0,100.0,5700
ILLUM_04722,-47.3213,77.0713,50.3,4406,389,663,0,100.0,5757
ILLUM_04723,-13.0088,84.9367,49.4,4327,456,726,0,100.0,5654
ILLUM_04724,-44.8584,-130.2208,49.8,4362,647,487,0,0.0,5700
ILLUM_04725,-79.9637,167.8241,51.5,4511,497,590,0,0.0,5894
ILLUM_04726,66.4002,115.5715,53.0,4643,389,408,0,0.0,6066
ILLUM_04727,55.0207,-106.386,53.0,4643,613,722,0,0.0,6066
ILLUM_04728,38.7668,-112.9806,50.2,4398,509,498,0,0.0,5746
ILLUM_04729,-53.1497,-134.762,48.5,4249,460,648,0,0.0,5551
ILLUM_04730,-60.7418,-130.1837,49.6,4345,395,582,0,0.0,5677
ILLUM_04731,-69.1832,89.3382,50.2,4398,517,648,0,0.0,5746
ILLUM_04732,35.8447,-10.9245,51.6,4520,513,565,0,100.0,5906
ILLUM_04733,68.6093,101.8563,48.9,4284,589,708,0,0.0,5597
ILLUM_04734,-11.1143,88.6518,49.8,4362,418,478,0,0.0,5700
ILLUM_04735,-60.9375,37.6606,48.5,4249,418,523,0,100.0,5551
ILLUM_04736,1.9829,67.092,52.5,4599,348,476,0,100.0,6009
ILLUM_04737,-24.1869,-173.3919,50.8,4450,311,712,0,0.0,5814
ILLUM_04738,-20.028,-67.76,49.5,4336,553,412,0,100.0,5666
ILLUM_04739,19.4129,49.616,50.1,4389,449,500,0,100.0,5734
ILLUM_04740,34.9949,-176.6358,48.0,4205,451,623,0,0.0,5494
ILLUM_04741,-62.3034,-168.1283,50.7,4441,611,632,0,0.0,5803
ILLUM_04742,-74.3056,126.6797,50.6,4433,452,393,0,0.0,5791
ILLUM_04743,79.0928,66.249,47.3,4143,428,523,0,100.0,5414
ILLUM_04744,-42.7635,-84.4669,48.9,4284,501,410,0,100.0,5597
ILLUM_04745,-71.3871,67.6666,49.6,4345,673,489,0,100.0,5677
ILLUM_04746,-49.6199,105.2844,49.6,4345,461,576,0,0.0,5677
ILLUM_04747,-73.7667,-69.5541,49.2,4310,688,710,0,100.0,5631
ILLUM_04748,-17.3103,-167.0265,50.2,4398,572,621,0,0.0,5746
ILLUM_04749,48.3843,155.8005,52.1,4564,428,449,0,0.0,5963
ILLUM_04750,-25.4009,-55.7353,50.7,4441,305,466,0,100.0,5803
ILLUM_04751,-8.9307,-141.6666,51.8,4538,630,541,0,0.0,5929
ILLUM_04752,28.0939,-2.9315,50.5,4424,338,472,0,100.0,5780
ILLUM_04753,1.4231,96.6484,49.5,4336,447,618,0,0.0,5666
ILLUM_04754,57.8313,-100.207,49.7,4354,639,477,0,0.0,5688
ILLUM_04755,58.5657,-82.9836,51.2,4485,512,357,0,100.0,5860
ILLUM_04756,-78.4143,-92.6226,50.8,4450,417,533,0,0.0,5814
ILLUM_04757,44.4874,177.0023,52.0,4555,451,485,0,0.0,5952
ILLUM_04758,-6.2826,-108.9347,50.0,4380,340,564,0,0.0,5723
ILLUM_04759,78.2145,27.1873,47.9,4196,418,522,0,100.0,5482
ILLUM_04760,-2.6829,153.0953,49.7,4354,389,703,0,0.0,5688
ILLUM_04761,77.9034,-127.1172,47.8,4187,622,501,0,0.0,5471
ILLUM_04762,40.7311,169.5075,49.8,4362,593,723,0,0.0,5700
ILLUM_04763,-40.2232,161.0918,48.2,4222,532,370,0,0.0,5517
ILLUM_04764,6.1432,138.4459,49.9,4371,337,490,0,0.0,5711
ILLUM_04765,78.7417,-102.7597,50.2,4398,583,655,0,0.0,5746
ILLUM_04766,57.2049,48.2598,49.8,4362,550,353,0,100.0,5700
ILLUM_04767,-64.4213,93.9209,49.6,4345,565,570,0,0.0,5677
ILLUM_04768,33.0195,174.9701,49.4,4327,451,731,0,0.0,5654
ILLUM_04769,-24.7073,-115.0474,51.7,4529,617,545,0,0.0,5917
ILLUM_04770,-78.8828,95.7693,50.4,4415,403,498,0,0.0,5769
ILLUM_04771,-15.443,-58.0316,47.7,4179,479,422,0,100.0,5459
ILLUM_04772,-42.4393,-116.7745,50.2,4398,667,454,0,0.0,5746
ILLUM_04773,51.0191,-28.3043,52.3,4581,370,690,0,100.0,5986
ILLUM_04774,-26.0271,105.7809,49.3,4319,514,481,0,0.0,5643
ILLUM_04775,52.4038,-12.6541,49.4,4327,514,669,0,100.0,5654
ILLUM_04776,-79.9043,13.5083,50.9,4459,650,685,0,100.0,5826
ILLUM_04777,-30.7489,178.2574,48.7,4266,669,374,0,0.0,5574
ILLUM_04778,-41.4136,-36.3207,48.2,4222,551,356,0,100.0,5517
ILLUM_04779,-42.6292,41.5443,47.7,4179,349,731,0,100.0,5459
ILLUM_04780,-69.0901,-48.5121,51.0,4468,538,522,0,100.0,5837
ILLUM_04781,-50.0601,-38.5972,51.3,4494,518,354,0,100.0,5872
ILLUM_04782,8.8879,70.4307,49.1,4301,624,645,0,100.0,5620
ILLUM_04783,-33.3822,157.6393,48.3,4231,654,626,0,0.0,5528
ILLUM_04784,-13.2168,15.2492,51.3,4494,476,511,0,100.0,5872
ILLUM_04785,-19.7013,96.624,49.8,4362,316,440,0,0.0,5700
ILLUM_04786,60.1448,-147.8856,47.0,4117,674,601,0,0.0,5379
ILLUM_04787,64.8478,-103.9831,50.6,4433,530,410,0,0.0,5791
ILLUM_04788,-1.1269,0.7674,50.4,4415,385,551,0,100.0,5769
ILLUM_04789,-27.175,-172.7958,52.1,4564,673,684,0,0.0,5963
ILLUM_04790,-62.9119,-88.9722,51.3,4494,608,468,0,0.0,5872
ILLUM_04791,72.5445,6.2645,51.3,4494,689,736,0,100.0,5872
ILLUM_04792,-70.3637,-174.614,48.7,4266,649,460,0,0.0,5574
ILLUM_04793,-32.376,-84.7633,48.0,4205,493,554,0,100.0,5494
ILLUM_04794,-32.3094,5.0511,50.8,4450,432,405,0,100.0,5814
ILLUM_04795,-28.7358,26.3337,50.0,4380,685,542,0,100.0,5723
